t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,tube_solid,u_tube_f,curv_f,rail_k,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
30.969778,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
30.974416,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.683,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
30.978877,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.683,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
30.983644,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.683,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
30.989265,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.683,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
30.994027,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
30.998912,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.003514,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.008385,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.013620,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.018763,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.023710,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.028116,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.032734,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.037584,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.042684,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.047261,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.051852,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.056138,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.060776,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.065062,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.069602,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.074172,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.079555,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.084170,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.451,0,209.1,0.0
31.088743,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.093062,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.097735,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.102411,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.107053,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.112202,5,1,0.249004,0.249004,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.116981,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.121313,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.125870,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.130186,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.134721,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.139026,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.143512,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.148128,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.152516,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.157052,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.161877,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.166249,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.683,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.453,0,209.1,0.0
31.170809,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.683,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.453,0,209.1,0.0
31.175452,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.180071,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.184670,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.189283,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.194038,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.198407,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.204344,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.208613,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.224917,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.451,0,209.1,0.0
31.250256,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.255183,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.451,0,209.1,0.0
31.259975,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.451,0,209.1,0.0
31.264544,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.269156,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.273822,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.278342,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.283267,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.287954,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.292603,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
31.297488,5,1,0.249003,0.249003,0.2490,+0.00000,1,1,0.0260,0,1,+0.98118,+0.76008,0.05152,316.81,+0.00000,-0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,0,+0.00000,+0.00000,0.0000,+0.000,0,1.0000,0,1,+0.000,+0.000,+0.000,+0.00000,+179.682,-0.00239,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-179.452,0,209.1,0.0
