t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
14.901486,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.635,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.905966,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.631,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.911261,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.631,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.915581,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.622,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.920324,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.622,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.924865,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.645,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.929503,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.645,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.933936,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.614,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.938491,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.614,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.943111,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.643,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.947863,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.643,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.952458,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.632,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.960191,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.632,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.964808,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.599,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.969347,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.609,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.973979,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.609,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.978841,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.594,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.983441,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.594,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.988172,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.611,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.992754,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.611,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
14.997282,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.608,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.001809,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.608,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.006320,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.594,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.010681,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.594,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.015695,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.600,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.019970,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.600,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.025563,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.623,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.030250,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.630,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.034855,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.630,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.039395,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.625,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.043984,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.625,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.048559,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.628,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.054159,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.628,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.058553,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.630,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.063117,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.630,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.067697,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.628,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.072385,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.638,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.076927,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.638,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.083447,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.625,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.087959,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.625,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.092478,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.621,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.097001,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.621,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.101563,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.628,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.106032,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.628,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.110285,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.635,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.117485,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.635,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.122169,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.600,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.126692,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.600,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.131232,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.597,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.135779,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.617,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.140060,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.617,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.144603,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.612,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.149143,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.612,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.153684,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.626,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.5,0.0
15.161233,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.626,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.165605,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.613,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.170286,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.613,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.174777,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.613,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.179178,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.613,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.183766,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.607,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.188937,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.607,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.193228,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.598,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.198000,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.598,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.202474,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.595,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.208123,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.595,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.212426,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.580,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,208.3,0.0
15.217104,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.593,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.222375,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.593,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.226673,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.591,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,208.3,0.0
15.230901,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.591,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.656,0,208.3,0.0
15.235517,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.609,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.239999,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.609,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.244432,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.614,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.249206,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.624,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.253856,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.624,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.258509,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.624,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.263478,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.613,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
15.268014,3,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.03399,+0.70788,0.07638,307.42,+0.03399,+0.03399,+0.00000,+0.70788,0.07638,1.0000,1,0,0,0,+0.000,+0.000,+0.000,+0.00000,+25.629,-0.20723,-15.00,-0.01745,1,+0.04039,+0.01663,0.01355,-1.657,0,208.3,0.0
