t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,v_f,sz_f,sig_k,live,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
14.262023,3,1,0.232406,0.232406,0.2400,-0.00759,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.18991,+0.14915,0.01855,0.4811,0,0,1,+5.000,+0.000,+5.000,+0.04397,-19.925,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.494,0,35.5,35.5
14.266337,3,1,0.232428,0.232428,0.2400,-0.00757,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.18828,+0.14787,0.01839,0.4770,0,0,1,+5.000,+0.000,+5.000,+0.04424,-19.926,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.556,0,35.5,35.5
14.270715,3,1,0.232450,0.232450,0.2400,-0.00755,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.18664,+0.14658,0.01823,0.4728,0,0,1,+5.000,+0.000,+5.000,+0.04424,-19.926,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.556,0,61.8,34.9
14.274957,3,1,0.232472,0.232472,0.2400,-0.00753,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.18506,+0.14534,0.01807,0.4688,0,0,1,+5.000,+0.000,+5.000,+0.04440,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.594,0,61.8,34.9
14.279548,3,1,0.232495,0.232495,0.2400,-0.00751,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.18337,+0.14402,0.01791,0.4646,0,0,1,+5.000,+0.000,+5.000,+0.04440,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.594,0,61.8,34.9
14.283754,3,1,0.232516,0.232516,0.2400,-0.00748,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.18184,+0.14281,0.01776,0.4607,0,0,1,+5.000,+0.000,+5.000,+0.04440,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.594,0,61.8,34.9
14.288228,3,1,0.232538,0.232538,0.2400,-0.00746,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.18022,+0.14154,0.01760,0.4566,0,0,1,+5.000,+0.000,+5.000,+0.04438,-19.926,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.589,0,61.8,34.9
14.293098,3,1,0.232562,0.232562,0.2400,-0.00744,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.17847,+0.14017,0.01743,0.4521,0,0,1,+5.000,+0.000,+5.000,+0.04438,-19.926,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.589,0,61.8,34.9
14.297656,3,1,0.232585,0.232585,0.2400,-0.00742,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.17685,+0.13889,0.01727,0.4480,0,0,1,+5.000,+0.000,+5.000,+0.04460,-19.926,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.640,0,61.8,34.9
14.302290,3,1,0.232607,0.232607,0.2400,-0.00739,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.17522,+0.13761,0.01711,0.4439,0,0,1,+5.000,+0.000,+5.000,+0.04482,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.691,0,61.8,34.9
14.306878,3,1,0.232630,0.232630,0.2400,-0.00737,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.17362,+0.13636,0.01696,0.4398,0,0,1,+5.000,+0.000,+5.000,+0.04482,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.691,0,61.8,34.9
14.311407,3,1,0.232652,0.232652,0.2400,-0.00735,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.17205,+0.13513,0.01680,0.4359,0,0,1,+5.000,+0.000,+5.000,+0.04491,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.711,0,61.8,34.9
14.316087,3,1,0.232675,0.232675,0.2400,-0.00732,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.17045,+0.13387,0.01665,0.4318,0,0,1,+5.000,+0.000,+5.000,+0.04491,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.711,0,61.8,34.9
14.320622,3,1,0.232697,0.232697,0.2400,-0.00730,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.16891,+0.13266,0.01650,0.4279,0,0,1,+5.000,+0.000,+5.000,+0.04515,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.766,0,61.8,34.9
14.324871,3,1,0.232718,0.232718,0.2400,-0.00728,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.16748,+0.13154,0.01636,0.4243,0,0,1,+5.000,+0.000,+5.000,+0.04515,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.766,0,61.8,34.9
14.329382,3,1,0.232740,0.232740,0.2400,-0.00726,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.16598,+0.13035,0.01621,0.4205,0,0,1,+5.000,+0.000,+5.000,+0.04537,-19.928,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.815,0,61.8,34.9
14.333968,3,1,0.232762,0.232762,0.2400,-0.00724,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.16446,+0.12916,0.01606,0.4166,0,0,1,+5.000,+0.000,+5.000,+0.04537,-19.928,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.815,0,61.8,34.9
14.342867,3,1,0.232805,0.232805,0.2400,-0.00720,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.16156,+0.12689,0.01578,0.4093,0,0,1,+5.000,+0.000,+5.000,+0.04550,-19.928,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.846,0,61.8,34.9
14.347088,3,1,0.232825,0.232825,0.2400,-0.00718,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.16020,+0.12582,0.01565,0.4059,0,0,1,+5.000,+0.000,+5.000,+0.04558,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.863,0,61.8,34.9
14.351324,3,1,0.232845,0.232845,0.2400,-0.00715,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.15885,+0.12476,0.01551,0.4024,0,0,1,+5.000,+0.000,+5.000,+0.04558,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.863,0,61.8,34.9
14.356014,3,1,0.232868,0.232868,0.2400,-0.00713,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.15737,+0.12359,0.01537,0.3987,0,0,1,+5.000,+0.000,+5.000,+0.04565,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.881,0,61.8,34.9
14.361177,3,1,0.232892,0.232892,0.2400,-0.00711,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.15575,+0.12232,0.01521,0.3946,0,0,1,+5.000,+0.000,+5.000,+0.04565,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.881,0,61.8,34.9
14.366637,3,1,0.232918,0.232918,0.2400,-0.00708,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.15406,+0.12099,0.01505,0.3903,0,0,1,+5.000,+0.000,+5.000,+0.04587,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.930,0,61.8,34.9
14.371310,3,1,0.232940,0.232940,0.2400,-0.00706,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.15263,+0.11987,0.01491,0.3867,0,0,1,+5.000,+0.000,+5.000,+0.04587,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.930,0,61.8,34.9
14.375912,3,1,0.232962,0.232962,0.2400,-0.00704,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.15123,+0.11877,0.01477,0.3831,0,0,1,+5.000,+0.000,+5.000,+0.04590,-19.926,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.938,0,61.8,34.9
14.380064,3,1,0.232981,0.232981,0.2400,-0.00702,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.14998,+0.11779,0.01465,0.3800,0,0,1,+5.000,+0.000,+5.000,+0.04590,-19.926,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-5.938,0,61.8,34.9
14.384632,3,1,0.233002,0.233002,0.2400,-0.00700,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.14861,+0.11672,0.01451,0.3765,0,0,1,+5.000,+0.000,+5.000,+0.04622,-19.928,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.012,0,61.8,34.9
14.389014,3,1,0.233023,0.233023,0.2400,-0.00698,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.14732,+0.11570,0.01439,0.3732,0,0,1,+5.000,+0.000,+5.000,+0.04622,-19.928,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.012,0,61.8,34.9
14.393544,3,1,0.233044,0.233044,0.2400,-0.00696,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.14599,+0.11466,0.01426,0.3698,0,0,1,+5.000,+0.000,+5.000,+0.04634,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.038,0,61.8,34.9
14.398414,3,1,0.233066,0.233066,0.2400,-0.00693,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.14457,+0.11354,0.01412,0.3663,0,0,1,+5.000,+0.000,+5.000,+0.04634,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.038,0,61.8,34.9
14.402899,3,1,0.233087,0.233087,0.2400,-0.00691,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.14328,+0.11253,0.01399,0.3630,0,0,1,+5.000,+0.000,+5.000,+0.04638,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.048,0,61.8,34.9
14.407896,3,1,0.233110,0.233110,0.2400,-0.00689,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.14186,+0.11141,0.01385,0.3594,0,0,1,+5.000,+0.000,+5.000,+0.04660,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.099,0,61.8,34.9
14.412803,3,1,0.233133,0.233133,0.2400,-0.00687,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.14047,+0.11032,0.01372,0.3559,0,0,1,+5.000,+0.000,+5.000,+0.04660,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.099,0,61.8,34.9
14.418042,3,1,0.233156,0.233156,0.2400,-0.00684,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.13901,+0.10917,0.01358,0.3522,0,0,1,+5.000,+0.000,+5.000,+0.04665,-19.926,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.109,0,61.8,34.9
14.423035,3,1,0.233179,0.233179,0.2400,-0.00682,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.13763,+0.10809,0.01344,0.3487,0,0,1,+5.000,+0.000,+5.000,+0.04665,-19.926,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.109,0,61.8,34.9
14.427339,3,1,0.233199,0.233199,0.2400,-0.00680,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.13645,+0.10716,0.01333,0.3457,0,0,1,+5.000,+0.000,+5.000,+0.04679,-19.926,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.141,0,61.8,34.9
14.431679,3,1,0.233218,0.233218,0.2400,-0.00678,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.13527,+0.10624,0.01321,0.3427,0,0,1,+5.000,+0.000,+5.000,+0.04679,-19.926,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.141,0,61.8,34.9
14.436507,3,1,0.233240,0.233240,0.2400,-0.00676,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.13397,+0.10522,0.01308,0.3394,0,0,1,+5.000,+0.000,+5.000,+0.04718,-19.928,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.231,0,61.8,34.9
14.440817,3,1,0.233260,0.233260,0.2400,-0.00674,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.13282,+0.10431,0.01297,0.3365,0,0,1,+5.000,+0.000,+5.000,+0.04718,-19.928,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.231,0,61.8,34.9
14.445355,3,1,0.233280,0.233280,0.2400,-0.00672,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.13162,+0.10337,0.01285,0.3334,0,0,1,+5.000,+0.000,+5.000,+0.04728,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.254,0,61.8,34.9
14.449586,3,1,0.233299,0.233299,0.2400,-0.00670,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.13051,+0.10250,0.01275,0.3306,0,0,1,+5.000,+0.000,+5.000,+0.04750,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.305,0,61.8,34.9
14.454210,3,1,0.233320,0.233320,0.2400,-0.00668,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.12931,+0.10156,0.01263,0.3276,0,0,1,+5.000,+0.000,+5.000,+0.04750,-19.927,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.305,0,61.8,34.9
14.474503,3,1,0.233409,0.233409,0.2400,-0.00659,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.12416,+0.09752,0.01213,0.3146,0,0,1,+5.000,+0.000,+5.000,+0.04721,-19.922,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.238,0,61.8,34.9
14.478860,3,1,0.233428,0.233428,0.2400,-0.00657,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.12309,+0.09667,0.01202,0.3118,0,0,1,+5.000,+0.000,+5.000,+0.04721,-19.922,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.238,0,61.8,34.9
14.483633,3,1,0.233449,0.233449,0.2400,-0.00655,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.12192,+0.09575,0.01191,0.3089,0,0,1,+5.000,+0.000,+5.000,+0.04731,-19.922,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.260,0,61.8,34.9
14.488405,3,1,0.233470,0.233470,0.2400,-0.00653,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.12076,+0.09484,0.01179,0.3059,0,0,1,+5.000,+0.000,+5.000,+0.04731,-19.922,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.260,0,61.8,34.9
14.492877,3,1,0.233490,0.233490,0.2400,-0.00651,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.11968,+0.09400,0.01169,0.3032,0,0,1,+5.000,+0.000,+5.000,+0.04717,-19.919,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.229,0,61.8,34.9
14.497373,3,1,0.233509,0.233509,0.2400,-0.00649,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.11861,+0.09316,0.01158,0.3005,0,0,1,+5.000,+0.000,+5.000,+0.04717,-19.919,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.229,0,61.8,34.9
14.501953,3,1,0.233529,0.233529,0.2400,-0.00647,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.11753,+0.09231,0.01148,0.2978,0,0,1,+5.000,+0.000,+5.000,+0.04727,-19.919,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.251,0,61.8,34.9
14.506662,3,1,0.233549,0.233549,0.2400,-0.00645,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.11643,+0.09144,0.01137,0.2950,0,0,1,+5.000,+0.000,+5.000,+0.04727,-19.919,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.251,0,61.8,34.9
14.510992,3,1,0.233568,0.233568,0.2400,-0.00643,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.11543,+0.09065,0.01127,0.2924,0,0,1,+5.000,+0.000,+5.000,+0.04757,-19.920,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.319,0,61.8,34.9
14.515472,3,1,0.233587,0.233587,0.2400,-0.00641,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.11440,+0.08984,0.01117,0.2898,0,0,1,+5.000,+0.000,+5.000,+0.04757,-19.920,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.319,0,61.8,34.9
14.519950,3,1,0.233606,0.233606,0.2400,-0.00639,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.11338,+0.08904,0.01107,0.2872,0,0,1,+5.000,+0.000,+5.000,+0.04759,-19.919,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.325,0,61.8,34.9
14.524780,3,1,0.233627,0.233627,0.2400,-0.00637,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.11229,+0.08819,0.01097,0.2845,0,0,1,+5.000,+0.000,+5.000,+0.04759,-19.919,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.325,0,61.8,34.9
14.530675,3,1,0.233652,0.233652,0.2400,-0.00635,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.11097,+0.08715,0.01084,0.2811,0,0,1,+5.000,+0.000,+5.000,+0.04737,-19.916,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.274,0,61.8,34.9
14.535526,3,1,0.233672,0.233672,0.2400,-0.00633,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.10990,+0.08631,0.01073,0.2784,0,0,1,+5.000,+0.000,+5.000,+0.04737,-19.916,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.274,0,61.8,34.9
14.540970,3,1,0.233695,0.233695,0.2400,-0.00631,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.10871,+0.08538,0.01062,0.2754,0,0,1,+5.000,+0.000,+5.000,+0.04769,-19.917,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.348,0,61.8,34.9
14.545704,3,1,0.233715,0.233715,0.2400,-0.00629,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.10768,+0.08457,0.01052,0.2728,0,0,1,+5.000,+0.000,+5.000,+0.04769,-19.917,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.348,0,61.8,34.9
14.551089,3,1,0.233737,0.233737,0.2400,-0.00626,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.10653,+0.08367,0.01040,0.2699,0,0,1,+5.000,+0.000,+5.000,+0.04781,-19.917,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.376,0,61.8,34.9
14.555870,3,1,0.233757,0.233757,0.2400,-0.00624,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.10552,+0.08287,0.01031,0.2673,0,0,1,+5.000,+0.000,+5.000,+0.04801,-19.917,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.422,0,61.8,34.9
14.560464,3,1,0.233776,0.233776,0.2400,-0.00622,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.10455,+0.08211,0.01021,0.2649,0,0,1,+5.000,+0.000,+5.000,+0.04801,-19.917,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.422,0,61.8,34.9
14.564986,3,1,0.233795,0.233795,0.2400,-0.00620,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.10361,+0.08137,0.01012,0.2625,0,0,1,+5.000,+0.000,+5.000,+0.04812,-19.917,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.445,0,61.8,34.9
14.569504,3,1,0.233814,0.233814,0.2400,-0.00619,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.10268,+0.08064,0.01003,0.2601,0,0,1,+5.000,+0.000,+5.000,+0.04812,-19.917,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.445,0,61.8,34.9
14.574341,3,1,0.233834,0.233834,0.2400,-0.00617,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.10169,+0.07987,0.00993,0.2576,0,0,1,+5.000,+0.000,+5.000,+0.04826,-19.917,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.479,0,61.8,34.9
14.579047,3,1,0.233853,0.233853,0.2400,-0.00615,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.10074,+0.07912,0.00984,0.2552,0,0,1,+5.000,+0.000,+5.000,+0.04826,-19.917,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.479,0,61.8,34.9
14.585517,3,1,0.233879,0.233879,0.2400,-0.00612,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.09944,+0.07810,0.00971,0.2519,0,0,1,+5.000,+0.000,+5.000,+0.04845,-19.917,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.521,0,61.8,34.9
14.590097,3,1,0.233898,0.233898,0.2400,-0.00610,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.09854,+0.07739,0.00962,0.2496,0,0,1,+5.000,+0.000,+5.000,+0.04871,-19.917,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.580,0,61.8,34.9
14.594947,3,1,0.233918,0.233918,0.2400,-0.00608,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.09758,+0.07664,0.00953,0.2472,0,0,1,+5.000,+0.000,+5.000,+0.04871,-19.917,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.580,0,61.8,34.9
14.599490,3,1,0.233936,0.233936,0.2400,-0.00606,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.09670,+0.07595,0.00944,0.2450,0,0,1,+5.000,+0.000,+5.000,+0.04862,-19.915,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.562,0,61.8,34.9
14.603960,3,1,0.233954,0.233954,0.2400,-0.00605,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.09584,+0.07527,0.00936,0.2428,0,0,1,+5.000,+0.000,+5.000,+0.04900,-19.917,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.648,0,61.8,34.9
14.608628,3,1,0.233973,0.233973,0.2400,-0.00603,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.09495,+0.07457,0.00927,0.2405,0,0,1,+5.000,+0.000,+5.000,+0.04900,-19.917,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.648,0,61.8,34.9
14.613186,3,1,0.233991,0.233991,0.2400,-0.00601,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.09409,+0.07390,0.00919,0.2384,0,0,1,+5.000,+0.000,+5.000,+0.04900,-19.917,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.648,0,61.8,34.9
14.617612,3,1,0.234009,0.234009,0.2400,-0.00599,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.09326,+0.07324,0.00911,0.2363,0,0,1,+5.000,+0.000,+5.000,+0.04902,-19.916,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.654,0,61.8,34.9
14.622212,3,1,0.234027,0.234027,0.2400,-0.00597,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.09241,+0.07257,0.00902,0.2341,0,0,1,+5.000,+0.000,+5.000,+0.04913,-19.915,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.677,0,61.8,34.9
14.626872,3,1,0.234046,0.234046,0.2400,-0.00595,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.09155,+0.07190,0.00894,0.2319,0,0,1,+5.000,+0.000,+5.000,+0.04913,-19.915,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.677,0,61.8,34.9
14.631395,3,1,0.234064,0.234064,0.2400,-0.00594,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.09072,+0.07125,0.00886,0.2298,0,0,1,+5.000,+0.000,+5.000,+0.04932,-19.915,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.722,0,61.8,34.9
14.635990,3,1,0.234082,0.234082,0.2400,-0.00592,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.08989,+0.07060,0.00878,0.2277,0,0,1,+5.000,+0.000,+5.000,+0.04932,-19.915,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.722,0,61.8,34.9
14.640725,3,1,0.234101,0.234101,0.2400,-0.00590,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.08905,+0.06994,0.00870,0.2256,0,0,1,+5.000,+0.000,+5.000,+0.04955,-19.916,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.773,0,61.8,34.9
14.645218,3,1,0.234118,0.234118,0.2400,-0.00588,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.08825,+0.06931,0.00862,0.2236,0,0,1,+5.000,+0.000,+5.000,+0.04955,-19.916,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.773,0,61.8,34.9
14.649887,3,1,0.234137,0.234137,0.2400,-0.00586,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.08743,+0.06867,0.00854,0.2215,0,0,1,+5.000,+0.000,+5.000,+0.04958,-19.915,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.780,0,61.8,34.9
14.654266,3,1,0.234154,0.234154,0.2400,-0.00585,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.08667,+0.06807,0.00846,0.2196,0,0,1,+5.000,+0.000,+5.000,+0.04958,-19.915,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.780,0,61.8,34.9
14.659058,3,1,0.234172,0.234172,0.2400,-0.00583,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.08584,+0.06742,0.00838,0.2175,0,0,1,+5.000,+0.000,+5.000,+0.04972,-19.914,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.813,0,61.8,34.9
14.663991,3,1,0.234191,0.234191,0.2400,-0.00581,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.08500,+0.06676,0.00830,0.2153,0,0,1,+5.000,+0.000,+5.000,+0.04972,-19.914,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.813,0,61.8,34.9
14.668983,3,1,0.234211,0.234211,0.2400,-0.00579,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.08415,+0.06609,0.00822,0.2132,0,0,1,+5.000,+0.000,+5.000,+0.04957,-19.911,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.780,0,61.8,34.9
14.673132,3,1,0.234227,0.234227,0.2400,-0.00577,1,0,0,+0.00000,+0.00000,0.00000,0.00,+0.08346,+0.06555,0.00815,0.2114,0,0,1,+5.000,+0.000,+5.000,+0.04984,-19.912,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-6.840,0,61.8,34.9
