t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,v_f,sz_f,sig_k,live,far_rej,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
22.288692,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,210.9,0.0
22.293537,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,210.9,0.0
22.297979,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,210.9,0.0
22.302568,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,210.9,0.0
22.307148,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,210.9,0.0
22.311450,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,210.9,0.0
22.316059,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,210.9,0.0
22.320710,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.325035,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.329617,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.334345,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.339057,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.346649,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.351179,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.355728,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.360552,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.364907,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.369943,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.374561,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.379361,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.383882,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.388446,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.392918,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.398998,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.403614,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.408193,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.412497,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.416984,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.421779,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.426211,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.430458,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.436397,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.440979,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.445489,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.450071,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.454646,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.459281,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.463810,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.468397,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.472927,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.477298,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.482000,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.486369,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.490796,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.495716,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.500017,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.504756,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.508936,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.513277,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.517767,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.522881,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.528194,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.532913,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.537526,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.542027,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.546733,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.552073,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.559523,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.564221,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.568889,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.573708,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.578446,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.583355,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.587793,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.592475,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.597034,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.603077,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.608679,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.613400,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.618273,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.622968,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.627403,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.631935,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.636294,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.640697,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.645339,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.649761,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.654364,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.658933,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.663319,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.667881,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.672522,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.677695,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
22.682343,4,2,0.212511,0.212511,0.2490,-0.03649,1,1,1,+0.84454,+0.22806,0.09907,221.05,+0.84454,+0.22806,0.09907,1.0000,1,0,0,2,+0.000,+0.000,+0.000,+0.00000,-20.940,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-0.223,0,209.7,0.0
