t,seg,active_gate,thrust,base_thrust,vtrim,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,steer,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
3.4448,0,0,0.2788,0.2750,+0.00382,1,1,-0.04625,+0.01003,0.21624,181.80,1,+2.650,+0.00702,-11.778,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.07416,+1.002,0,33.8,33.8
3.4818,0,0,0.2805,0.2750,+0.00554,1,1,-0.05575,+0.00601,0.22744,181.08,1,+3.194,+0.00912,-11.891,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05047,+1.041,0,33.8,33.8
3.5201,0,0,0.2792,0.2750,+0.00422,1,1,-0.05575,+0.00601,0.22744,181.08,1,+3.194,+0.00875,-11.979,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05047,+1.111,0,33.8,33.8
3.5569,0,0,0.2818,0.2750,+0.00682,1,1,-0.06516,+0.00080,0.24280,180.14,1,+3.733,+0.01061,-12.048,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.04897,+1.207,0,33.8,33.8
3.5904,0,0,0.2829,0.2750,+0.00793,1,1,-0.06810,-0.00257,0.24851,179.54,1,+3.902,+0.01095,-12.134,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.04814,+1.296,0,33.8,33.8
3.6286,0,0,0.2871,0.2750,+0.01213,1,1,-0.07430,-0.01086,0.25664,178.05,1,+4.257,+0.01200,-12.186,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.04687,+1.396,0,33.8,33.8
3.6679,0,0,0.2867,0.2750,+0.01167,1,1,-0.07861,-0.01333,0.26253,177.60,1,+4.504,+0.01244,-12.249,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.04607,+1.534,0,33.8,33.8
3.7059,0,0,0.2886,0.2750,+0.01362,1,1,-0.08296,-0.01893,0.27154,176.59,1,+4.753,+0.01301,-12.342,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.04588,+1.642,0,33.8,33.8
3.7484,0,0,0.2926,0.2750,+0.01764,1,1,-0.09225,-0.02828,0.29043,174.91,1,+5.285,+0.01457,-12.385,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.04282,+1.811,0,33.8,33.8
3.7950,0,0,0.2915,0.2750,+0.01654,1,1,-0.09658,-0.03128,0.29871,174.37,1,+5.534,+0.01504,-12.457,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03871,+1.945,0,33.8,33.8
3.8362,0,0,0.2921,0.2750,+0.01707,1,1,-0.10423,-0.03570,0.30842,173.57,1,+5.972,+0.01620,-12.476,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03705,+2.099,0,33.8,33.8
3.8808,0,0,0.2942,0.2750,+0.01917,1,1,-0.10954,-0.04269,0.32093,172.32,1,+6.276,+0.01678,-12.533,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03632,+2.266,0,33.8,33.8
3.9241,0,0,0.2960,0.2750,+0.02102,1,1,-0.12270,-0.04950,0.34431,171.09,1,+7.030,+0.01921,-12.555,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03394,+2.451,0,33.8,33.8
3.9760,0,0,0.2958,0.2750,+0.02079,1,1,-0.13060,-0.05429,0.35966,170.23,1,+7.483,+0.02034,-12.634,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03278,+2.638,0,33.8,33.8
4.0251,0,0,0.3010,0.2750,+0.02604,1,1,-0.14859,-0.06672,0.39577,167.99,1,+8.513,+0.02365,-12.692,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03104,+2.880,0,33.8,33.8
4.0796,0,0,0.2992,0.2750,+0.02421,1,1,-0.15800,-0.07020,0.41455,167.36,1,+9.053,+0.02460,-12.767,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.03003,+3.191,0,24.3,24.3
4.1395,1,0,0.2981,0.2750,+0.02306,1,1,-0.17900,-0.07423,0.45990,166.64,1,+10.000,+0.02592,-12.808,+0.00000,-17.80,+0.00000,1,-0.77208,-0.01660,0.02887,+3.797,0,24.3,24.3
4.1997,1,0,0.2975,0.2750,+0.02253,1,1,-0.19297,-0.07843,0.49276,165.88,1,+10.000,+0.02336,-12.866,+0.00000,-17.80,+0.00000,1,-0.77651,+0.14083,0.02901,+4.376,0,24.3,24.3
4.2723,1,0,0.2975,0.2750,+0.02253,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-12.948,+0.00000,-17.80,+0.00000,1,-0.72430,+0.00000,0.03108,+4.857,0,24.3,24.3
4.3181,1,0,0.2975,0.2750,+0.02253,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-13.015,+0.00000,-17.80,+0.00000,1,-0.59381,+0.00000,0.02673,+4.903,0,24.3,24.3
4.3685,1,0,0.2975,0.2750,+0.02253,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-13.103,-0.00000,-17.80,+0.00000,1,-0.41293,+0.00000,0.02158,+4.469,0,24.3,24.3
4.4235,1,0,0.2975,0.2750,+0.02253,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-13.174,-0.00000,-17.80,+0.00000,1,-0.50857,+0.00000,0.02163,+3.858,0,24.3,24.3
4.4741,1,0,0.2975,0.2750,+0.02253,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-13.242,-0.00000,-17.80,+0.00000,1,-0.59973,+0.00000,0.02990,+3.418,0,24.3,24.3
4.5267,1,0,0.2975,0.2750,+0.02253,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-13.306,-0.00000,-17.80,+0.00000,1,-0.53772,+0.00000,0.04710,+2.981,0,24.3,24.3
4.5775,1,0,0.2975,0.2750,+0.02253,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-13.389,+0.00000,-17.80,+0.00000,1,-0.52502,+0.00000,0.05568,+2.565,0,24.3,24.3
4.6382,1,0,0.2975,0.2750,+0.02253,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-6.069,-0.67687,-17.80,+0.00000,1,-0.56325,+0.00000,0.05562,-0.981,0,24.3,24.3
4.7078,1,0,0.2973,0.2750,+0.02225,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-6.341,-0.00619,-17.80,+0.00000,1,-0.38464,+0.00000,0.06556,-0.489,0,24.3,24.3
4.7706,1,0,0.2951,0.2750,+0.02011,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-5.656,-0.07098,-17.80,+0.00000,1,-0.29265,+0.00000,0.05459,-0.324,0,24.3,24.3
4.8277,1,0,0.2932,0.2750,+0.01824,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-5.150,-0.05610,-17.80,+0.00000,1,-0.21670,+0.00000,0.04320,-0.254,0,24.3,24.3
4.8888,1,0,0.2913,0.2750,+0.01631,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-4.695,-0.04206,-17.80,+0.00000,1,-0.13599,+0.00000,0.03195,-0.223,0,24.3,24.3
4.9576,1,0,0.2892,0.2750,+0.01424,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-4.123,-0.03110,-17.80,+0.00000,1,-0.08077,+0.00000,0.02030,-0.215,0,24.3,24.3
5.0251,1,0,0.2873,0.2750,+0.01229,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-3.444,-0.02278,-17.80,+0.00000,1,-0.02207,+0.00000,0.01024,-0.156,0,24.3,24.3
5.1036,1,0,0.2851,0.2750,+0.01013,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-2.967,-0.01639,-17.80,+0.00000,1,+0.01523,+0.00000,0.00643,-0.160,0,16.6,16.6
5.1837,1,0,0.2830,0.2750,+0.00805,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-2.516,-0.01129,-17.80,+0.00000,0,+0.00000,+0.00000,0.00167,-0.204,0,16.6,16.6
5.2519,1,0,0.2814,0.2750,+0.00635,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-2.398,-0.00862,-17.80,+0.00000,0,+0.00000,+0.00000,0.00019,-0.301,0,16.6,16.6
5.3201,1,0,0.2797,0.2750,+0.00474,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-2.046,-0.00632,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-0.313,0,16.6,16.6
5.3820,1,0,0.2783,0.2750,+0.00333,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-1.643,-0.00467,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-0.279,0,16.6,16.6
5.4388,1,0,0.2771,0.2750,+0.00209,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-1.609,-0.00380,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-0.372,0,16.6,16.6
5.4914,1,0,0.2760,0.2750,+0.00099,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-1.539,-0.00297,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-0.446,0,16.6,16.6
5.5314,1,0,0.2150,0.2750,-0.06000,1,1,-0.20561,+0.73976,0.55218,313.16,1,+10.000,+0.04579,-1.462,-0.00247,-17.80,+0.00000,0,+0.00000,+0.00000,0.00020,-0.496,0,16.6,16.6
5.6115,1,0,0.2150,0.2750,-0.06000,1,1,-0.72515,+0.90326,0.21206,342.59,1,+10.000,+0.04662,-1.595,-0.00181,-17.80,+0.00000,1,+0.07040,+0.00000,0.00474,-0.686,0,16.6,16.6
5.6487,1,0,0.2150,0.2750,-0.06000,1,1,-0.72515,+0.90326,0.21206,342.59,1,+10.000,+0.04008,-1.598,-0.00141,-17.80,+0.00000,1,+0.07040,+0.00000,0.00474,+0.265,0,16.6,16.6
5.6886,1,0,0.2150,0.2750,-0.06000,1,1,-0.89006,+0.95502,0.09428,351.90,1,+10.000,+0.03525,-1.601,-0.00125,-17.80,+0.00000,1,+0.07533,+0.00000,0.00459,+1.427,0,16.6,16.6
5.7186,1,0,0.3050,0.2750,+0.03000,1,1,+0.09408,+0.53380,0.09412,276.08,1,-5.390,-0.03538,-1.604,-0.00106,-17.80,+0.00000,1,+0.07334,+0.00000,0.00467,+2.306,0,16.6,16.6
5.7467,1,0,0.3050,0.2750,+0.03000,1,1,+0.09553,+0.53891,0.09477,277.00,1,-5.474,-0.03825,-1.607,-0.00096,-17.80,+0.00000,1,+0.07353,+0.00000,0.00467,+2.920,0,16.6,16.6
5.7753,1,0,0.3050,0.2750,+0.03000,1,1,+0.09553,+0.53891,0.09477,277.00,1,-5.474,-0.03595,-1.590,-0.00088,-17.80,+0.00000,1,+0.07353,+0.00000,0.00467,+2.939,0,16.6,16.6
5.8040,1,0,0.2835,0.2750,+0.00852,1,1,+0.09866,+0.54788,0.09734,278.62,1,-5.653,-0.03075,-1.543,-0.00080,-17.80,+0.00000,1,+0.07200,+0.00000,0.00445,+1.907,0,16.6,16.6
5.8337,1,0,0.2585,0.2750,-0.01653,1,1,+0.12812,+0.56069,0.08535,280.92,1,-7.341,-0.03445,-1.414,-0.00066,-17.80,+0.00000,1,+0.08092,+0.00000,0.00421,+0.911,0,16.6,16.6
5.8598,1,0,0.2457,0.2750,-0.02931,1,1,+0.12964,+0.56335,0.08625,281.40,1,-7.428,-0.03240,-1.379,-0.00058,-17.80,+0.00000,1,+0.07922,+0.00000,0.00412,+0.300,0,16.6,16.6
5.8862,1,0,0.2358,0.2750,-0.03919,1,1,+0.13215,+0.56441,0.08802,281.59,1,-7.571,-0.03118,-1.377,-0.00054,-17.80,+0.00000,1,+0.08010,+0.00000,0.00391,-0.095,0,16.6,16.6
5.9116,1,0,0.2263,0.2750,-0.04874,1,1,+0.13421,+0.56736,0.08924,282.12,1,-7.689,-0.02823,-1.432,-0.00046,-17.80,+0.00000,0,+0.00000,+0.00000,0.00366,-0.879,0,16.6,16.6
5.9376,1,0,0.2200,0.2750,-0.05496,1,1,+0.13421,+0.56736,0.08924,282.12,1,-7.689,-0.02610,-1.433,-0.00041,-17.80,+0.00000,0,+0.00000,+0.00000,0.00366,-1.387,0,16.6,16.6
5.9640,1,0,0.2150,0.2750,-0.06000,1,1,+0.13772,+0.56722,0.08975,282.10,1,-7.891,-0.02518,-1.433,-0.00036,-17.80,+0.00000,0,+0.00000,+0.00000,0.00354,-1.825,0,16.6,16.6
5.9918,1,0,0.2150,0.2750,-0.06000,1,1,+0.14055,+0.56865,0.08924,282.36,1,-8.053,-0.02406,-1.434,-0.00033,-17.80,+0.00000,0,+0.00000,+0.00000,0.00329,-2.260,0,16.6,16.6
6.0205,1,0,0.2150,0.2750,-0.06000,1,1,+0.11524,+0.55752,0.10062,280.35,1,-6.603,-0.01603,-1.435,-0.00029,-17.80,+0.00000,0,+0.00000,+0.00000,0.00328,-2.667,0,16.6,16.6
6.0485,1,0,0.2150,0.2750,-0.06000,1,1,+0.11796,+0.55758,0.10153,280.37,1,-6.759,-0.01447,-1.436,-0.00025,-17.80,+0.00000,0,+0.00000,+0.00000,0.00316,-3.187,0,16.6,16.6
6.0749,1,0,0.2150,0.2750,-0.06000,1,1,+0.11796,+0.55758,0.10153,280.37,1,-6.759,-0.01312,-1.437,-0.00022,-17.80,+0.00000,0,+0.00000,+0.00000,0.00316,-3.561,0,16.6,16.6
6.1005,1,0,0.2150,0.2750,-0.06000,1,1,+0.12069,+0.55928,0.10107,280.67,1,-6.915,-0.01282,-1.438,-0.00020,-17.80,+0.00000,0,+0.00000,+0.00000,0.00336,-3.826,0,16.6,16.6
6.1275,1,0,0.2150,0.2750,-0.06000,1,1,+0.12487,+0.55773,0.10199,280.39,1,-7.155,-0.01296,-1.439,-0.00019,-17.80,+0.00000,0,+0.00000,+0.00000,0.00371,-4.041,0,25.4,25.4
6.1541,1,0,0.2150,0.2750,-0.06000,1,1,+0.12836,+0.55983,0.10168,280.77,1,-7.354,-0.01289,-1.439,-0.00016,-17.80,+0.00000,0,+0.00000,+0.00000,0.00371,-4.259,0,25.4,25.4
6.1801,1,0,0.2150,0.2750,-0.06000,1,1,+0.13218,+0.55972,0.10184,280.75,1,-7.573,-0.01291,-1.440,-0.00015,-17.80,+0.00000,0,+0.00000,+0.00000,0.00414,-4.473,0,25.4,25.4
6.2061,1,0,0.2150,0.2750,-0.06000,1,1,+0.13439,+0.55916,0.10274,280.65,1,-7.700,-0.01252,-1.441,-0.00013,-17.80,+0.00000,0,+0.00000,+0.00000,0.00409,-4.687,0,25.4,25.4
6.2297,1,0,0.2150,0.2750,-0.06000,1,1,+0.13439,+0.55916,0.10274,280.65,1,-7.700,-0.01156,-1.441,-0.00012,-17.80,+0.00000,0,+0.00000,+0.00000,0.00409,-4.909,0,25.4,25.4
6.2584,1,0,0.2150,0.2750,-0.06000,1,1,+0.13929,+0.56015,0.10334,280.83,1,-7.981,-0.01171,-1.442,-0.00010,-17.80,+0.00000,0,+0.00000,+0.00000,0.00408,-5.157,0,25.4,25.4
6.2839,1,0,0.2150,0.2750,-0.06000,1,1,+0.14219,+0.55932,0.10319,280.68,1,-8.147,-0.01161,-1.443,-0.00009,-17.80,+0.00000,0,+0.00000,+0.00000,0.00410,-5.356,0,25.4,25.4
6.3108,1,0,0.2150,0.2750,-0.06000,1,1,+0.14219,+0.55932,0.10319,280.68,1,-8.147,-0.01070,-1.443,-0.00009,-17.80,+0.00000,0,+0.00000,+0.00000,0.00410,-5.566,0,25.4,25.4
6.3362,1,0,0.2150,0.2750,-0.06000,1,1,+0.18345,+0.56979,0.09078,282.56,1,-10.000,-0.01794,-1.444,-0.00007,-17.80,+0.00000,0,+0.00000,+0.00000,0.00397,-5.759,0,25.4,25.4
6.3630,1,0,0.2150,0.2750,-0.06000,1,1,+0.18814,+0.56864,0.09044,282.35,1,-10.000,-0.01708,-1.444,-0.00007,-17.80,+0.00000,0,+0.00000,+0.00000,0.00413,-5.961,0,25.4,25.4
6.3906,1,0,0.2150,0.2750,-0.06000,1,1,+0.19366,+0.56772,0.09196,282.19,1,-10.000,-0.01610,-1.445,-0.00006,-17.80,+0.00000,0,+0.00000,+0.00000,0.00415,-6.155,0,25.4,25.4
6.4180,1,0,0.2150,0.2750,-0.06000,1,1,+0.19711,+0.56388,0.09213,281.50,1,-10.000,-0.01418,-1.446,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00428,-6.550,0,25.4,25.4
6.4463,1,0,0.2150,0.2750,-0.06000,1,1,+0.20192,+0.56221,0.09246,281.20,1,-10.000,-0.01299,-1.447,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00466,-6.836,0,25.4,25.4
6.4698,1,0,0.2150,0.2750,-0.06000,1,1,+0.20192,+0.56221,0.09246,281.20,1,-10.000,-0.01199,-1.448,-0.00004,-17.80,+0.00000,0,+0.00000,+0.00000,0.00466,-7.086,0,25.4,25.4
6.4973,1,0,0.2150,0.2750,-0.06000,1,1,+0.20694,+0.56129,0.09280,281.03,1,-10.000,-0.01105,-1.449,-0.00004,-17.80,+0.00000,0,+0.00000,+0.00000,0.00470,-7.325,0,25.4,25.4
6.5268,1,0,0.2150,0.2750,-0.06000,1,1,+0.21137,+0.55289,0.09146,279.52,1,-10.000,-0.00994,-1.450,-0.00003,-17.80,+0.00000,1,+0.12005,+0.00000,0.00467,-7.589,0,25.4,25.4
6.5535,1,0,0.2150,0.2750,-0.06000,1,1,+0.21477,+0.54741,0.09129,278.53,1,-10.000,-0.00905,-1.450,-0.00003,-17.80,+0.00000,0,+0.00000,+0.00000,0.00493,-7.802,0,25.4,25.4
6.5813,1,0,0.2150,0.2750,-0.06000,1,1,+0.22173,+0.54342,0.09146,277.82,1,-10.000,-0.00829,-1.451,-0.00003,-17.80,+0.00000,1,+0.13596,+0.00000,0.00510,-7.988,0,25.4,25.4
6.6110,1,0,0.2150,0.2750,-0.06000,1,1,+0.22390,+0.54094,0.09061,277.37,1,-10.000,-0.00752,-1.452,-0.00002,-17.80,+0.00000,1,+0.14797,+0.00000,0.00544,-8.169,0,25.4,25.4
6.6375,1,0,0.2150,0.2750,-0.06000,1,1,+0.22390,+0.54094,0.09061,277.37,1,-10.000,-0.00677,-1.453,-0.00002,-17.80,+0.00000,1,+0.14797,+0.00000,0.00544,-8.352,0,25.4,25.4
6.6666,1,0,0.2150,0.2750,-0.06000,1,1,+0.23040,+0.53485,0.09027,276.27,1,-10.000,-0.00619,-1.453,-0.00002,-17.80,+0.00000,1,+0.16200,+0.00000,0.00563,-8.494,0,25.4,25.4
6.6971,1,0,0.2150,0.2750,-0.06000,1,1,+0.23546,+0.52963,0.09129,275.33,1,-10.000,-0.00559,-1.454,-0.00002,-17.80,+0.00000,1,+0.16468,+0.00000,0.00596,-8.639,0,25.4,25.4
6.7235,1,0,0.2150,0.2750,-0.06000,1,1,+0.24090,+0.52729,0.09162,274.91,1,-10.000,-0.00548,-1.669,-0.00001,-17.80,+0.00000,1,+0.17012,+0.00000,0.00577,-8.672,0,25.4,25.4
6.7504,1,0,0.2150,0.2750,-0.06000,1,1,+0.24544,+0.52538,0.09379,274.57,1,-10.000,-0.00504,-1.669,-0.00001,-17.80,+0.00000,1,+0.17818,+0.00000,0.00591,-8.778,0,25.4,25.4
6.7788,1,0,0.2150,0.2750,-0.06000,1,1,+0.24544,+0.52538,0.09379,274.57,1,-10.000,-0.00557,-2.086,-0.00001,-17.80,+0.00000,1,+0.17818,+0.00000,0.00591,-8.659,0,25.4,25.4
6.8066,1,0,0.2150,0.2750,-0.06000,1,1,+0.25314,+0.52482,0.09477,274.47,1,-10.000,-0.00514,-2.087,-0.00001,-17.80,+0.00000,1,+0.19091,+0.00000,0.00612,-8.761,0,25.4,25.4
6.8323,1,0,0.2150,0.2750,-0.06000,1,1,+0.25770,+0.51968,0.09655,273.54,1,-10.000,-0.00472,-2.087,-0.00001,-17.80,+0.00000,1,+0.20087,+0.00000,0.00618,-8.857,0,25.4,25.4
6.8576,1,0,0.2150,0.2750,-0.06000,1,1,+0.26304,+0.51937,0.09860,273.49,1,-10.000,-0.00430,-2.088,-0.00001,-17.80,+0.00000,1,+0.21014,+0.00000,0.00611,-8.951,0,25.4,25.4
6.8853,1,0,0.2150,0.2750,-0.06000,1,1,+0.26935,+0.51203,0.09829,272.17,1,-10.000,-0.00394,-2.088,-0.00001,-17.80,+0.00000,1,+0.21680,+0.00000,0.00622,-9.040,0,25.4,25.4
6.9148,1,0,0.2150,0.2750,-0.06000,1,1,+0.27446,+0.51086,0.09813,271.96,1,-10.000,-0.00399,-2.280,-0.00001,-17.80,+0.00000,1,+0.22390,+0.00000,0.00605,-9.036,0,25.4,25.4
6.9400,1,0,0.2150,0.2750,-0.06000,1,1,+0.28010,+0.50529,0.09860,270.95,1,-10.000,-0.00369,-2.280,-0.00001,-17.80,+0.00000,1,+0.22799,+0.00000,0.00624,-9.109,0,25.4,25.4
6.9647,1,0,0.2150,0.2750,-0.06000,1,1,+0.28010,+0.50529,0.09860,270.95,1,-10.000,-0.00348,-2.280,-0.00000,-17.80,+0.00000,1,+0.22799,+0.00000,0.00624,-9.156,0,25.4,25.4
6.9971,1,0,0.2150,0.2750,-0.06000,1,1,+0.28841,+0.49931,0.09985,269.88,1,-10.000,-0.00307,-2.281,-0.00000,-17.80,+0.00000,1,+0.22640,+0.00000,0.00636,-9.253,0,25.4,25.4
7.0251,1,0,0.2150,0.2750,-0.06000,1,1,+0.29684,+0.49209,0.10244,268.58,1,-10.000,-0.00385,-2.716,-0.00000,-17.80,+0.00000,1,+0.23738,+0.00000,0.00638,-9.075,0,25.4,25.4
7.0538,1,0,0.2150,0.2750,-0.06000,1,1,+0.29853,+0.49214,0.10168,268.59,1,-10.000,-0.00355,-2.717,-0.00000,-17.80,+0.00000,1,+0.25153,+0.00000,0.00671,-9.150,0,25.4,25.4
7.0793,1,0,0.2150,0.2750,-0.06000,1,1,+0.30879,+0.48300,0.10379,266.94,1,-10.000,-0.00337,-2.717,-0.00000,-17.80,+0.00000,1,+0.25685,+0.00000,0.00763,-9.189,0,25.4,25.4
7.1071,1,0,0.2150,0.2750,-0.06000,1,1,+0.31210,+0.48086,0.10497,266.55,1,-10.000,-0.00296,-2.718,-0.00000,-17.80,+0.00000,1,+0.25912,+0.00000,0.00781,-9.279,0,25.4,25.4
7.1346,1,0,0.2150,0.2750,-0.06000,1,1,+0.31210,+0.48086,0.10497,266.55,1,-10.000,-0.00270,-2.718,-0.00000,-17.80,+0.00000,1,+0.25912,+0.00000,0.00781,-9.343,0,36.7,36.7
7.1636,1,0,0.2150,0.2750,-0.06000,1,1,+0.31907,+0.47125,0.10482,264.83,1,-10.000,-0.00249,-2.719,-0.00000,-17.80,+0.00000,1,+0.27938,+0.00000,0.00883,-9.395,0,36.7,36.7
7.1910,1,0,0.2154,0.2750,-0.05956,1,1,+0.32567,+0.46713,0.10497,264.08,1,-10.000,-0.00221,-2.719,-0.00000,-17.80,+0.00000,1,+0.29041,+0.00000,0.00933,-9.463,0,36.7,36.7
7.2182,1,0,0.2207,0.2750,-0.05433,1,1,+0.33159,+0.45670,0.10379,262.21,1,-10.000,-0.00319,-3.167,-0.00000,-17.80,+0.00000,1,+0.30865,+0.00000,0.00916,-9.239,0,36.7,36.7
7.2449,1,0,0.2197,0.2750,-0.05527,1,1,+0.33527,+0.45409,0.10715,261.74,1,-10.000,-0.00302,-3.168,-0.00000,-17.80,+0.00000,1,+0.32290,+0.00000,0.00870,-9.282,0,36.7,36.7
7.2723,1,0,0.2171,0.2750,-0.05795,1,1,+0.33527,+0.45409,0.10715,261.74,1,-10.000,-0.00279,-3.168,-0.00000,-17.80,+0.00000,1,+0.32290,+0.00000,0.00870,-9.329,0,36.7,36.7
7.3015,1,0,0.2234,0.2750,-0.05155,1,1,+0.34847,+0.44185,0.10657,259.53,1,-10.000,-0.00255,-3.169,-0.00000,-17.80,+0.00000,1,+0.34825,+0.00000,0.00852,-9.380,0,36.7,36.7
7.3300,1,0,0.2283,0.2750,-0.04674,1,1,+0.35707,+0.43091,0.10830,257.56,1,-10.000,-0.00281,-3.352,-0.00000,-17.80,+0.00000,1,+0.37293,+0.00000,0.00785,-9.322,0,36.7,36.7
7.3582,1,0,0.2285,0.2750,-0.04650,1,1,+0.36132,+0.42571,0.10858,256.63,1,-10.000,-0.00262,-3.352,-0.00000,-17.80,+0.00000,1,+0.38244,+0.00000,0.00764,-9.371,0,36.7,36.7
7.3850,1,0,0.2294,0.2750,-0.04558,1,1,+0.36820,+0.41994,0.10393,255.59,1,-10.000,-0.00243,-3.353,-0.00000,-17.80,+0.00000,1,+0.40924,+0.00000,0.00730,-9.413,0,36.7,36.7
7.4141,1,0,0.2315,0.2750,-0.04347,1,1,+0.37727,+0.41211,0.10985,254.18,1,-10.000,-0.00429,-3.934,-0.00000,-17.80,+0.00000,1,+0.43304,+0.00000,0.00721,-8.985,0,36.7,36.7
7.4390,1,0,0.2283,0.2750,-0.04667,1,1,+0.37727,+0.41211,0.10985,254.18,1,-10.000,-0.00563,-4.335,-0.00000,-17.80,+0.00000,1,+0.43304,+0.00000,0.00721,-8.681,0,36.7,36.7
7.4658,1,0,0.2311,0.2750,-0.04386,1,1,+0.38396,+0.40421,0.11055,252.76,1,-10.000,-0.00677,-4.699,-0.00000,-17.80,+0.00000,1,+0.46892,+0.00000,0.00732,-8.404,0,36.7,36.7
7.4901,1,0,0.2386,0.2750,-0.03638,1,1,+0.39218,+0.39005,0.11249,250.21,1,-10.000,-0.00779,-5.047,-0.00000,-17.80,+0.00000,1,+0.52154,+0.00000,0.00681,-8.158,0,36.7,36.7
7.5182,1,0,0.2439,0.2750,-0.03109,1,1,+0.39598,+0.37702,0.11083,247.86,1,-10.000,-0.00865,-5.380,-0.00000,-17.80,+0.00000,1,+0.56453,+0.00000,0.00681,-7.946,0,36.7,36.7
7.5465,1,0,0.2472,0.2750,-0.02784,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.00945,-5.728,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-7.750,0,36.7,36.7
7.5737,1,0,0.2424,0.2750,-0.03256,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.01059,-6.233,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-7.489,0,36.7,36.7
7.6000,1,0,0.2386,0.2750,-0.03644,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.01138,-6.587,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-7.307,0,36.7,36.7
7.6346,1,0,0.2344,0.2750,-0.04058,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.01239,-7.030,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-7.077,0,36.7,36.7
7.6648,1,0,0.2314,0.2750,-0.04360,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.01308,-7.342,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-6.917,0,36.7,36.7
7.6916,1,0,0.2291,0.2750,-0.04587,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.01373,-7.636,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-6.770,0,36.7,36.7
