t,seg,active_gate,thrust,gate_found,u_err,v_err,size_frac,cy,steer,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
7.9141,1,1,0.2750,1,-0.00033,+0.88304,0.03425,338.95,0,+0.000,+0.00000,-17.400,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00002,+1.679,0,37.1,37.1
7.9393,1,1,0.2750,1,-0.00030,+0.88677,0.03600,339.62,0,+0.000,+0.00000,-17.406,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+1.706,0,37.1,37.1
7.9654,1,1,0.2750,1,-0.00188,+0.89222,0.03514,340.60,0,+0.000,+0.00000,-17.414,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+1.747,0,37.1,37.1
7.9901,1,1,0.2750,1,-0.00188,+0.89222,0.03514,340.60,0,+0.000,+0.00000,-17.418,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+1.749,0,37.1,37.1
8.0153,1,1,0.2750,1,-0.00335,+0.89946,0.03557,341.90,0,+0.000,+0.00000,-17.425,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+1.791,0,37.1,37.1
8.0396,1,1,0.2750,1,-0.00641,+0.90611,0.03514,343.10,0,+0.000,+0.00000,-17.427,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+1.786,0,37.1,37.1
8.0631,1,1,0.2750,1,-0.00640,+0.91005,0.03600,343.81,0,+0.000,+0.00000,-17.433,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+1.820,0,37.1,37.1
8.0857,1,1,0.2750,1,-0.00640,+0.91005,0.03600,343.81,0,+0.000,+0.00000,-17.438,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+1.833,0,37.1,37.1
8.1108,1,1,0.2750,1,-0.00785,+0.91370,0.03643,344.47,0,+0.000,+0.00000,-17.445,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+1.880,0,37.1,37.1
8.1343,1,1,0.2750,1,-0.01037,+0.92298,0.03685,346.14,0,+0.000,+0.00000,-17.449,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+1.895,0,40.4,40.4
8.1607,1,1,0.2750,1,-0.01037,+0.92298,0.03685,346.14,0,+0.000,+0.00000,-17.452,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+1.894,0,40.4,40.4
8.1865,1,1,0.2750,1,-0.01220,+0.92927,0.03557,347.27,0,+0.000,+0.00000,-17.460,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+1.941,0,40.4,40.4
8.2102,1,1,0.2750,1,-0.01280,+0.93201,0.03600,347.76,0,+0.000,+0.00000,-17.465,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+1.979,0,40.4,40.4
8.2342,1,1,0.2750,1,-0.01417,+0.93827,0.03727,348.89,0,+0.000,+0.00000,-17.469,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+1.995,0,40.4,40.4
8.2609,1,1,0.2750,1,-0.01417,+0.93827,0.03727,348.89,0,+0.000,+0.00000,-17.474,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.020,0,40.4,40.4
8.2881,1,1,0.2750,1,-0.01708,+0.94716,0.03727,350.49,0,+0.000,+0.00000,-17.479,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.051,0,40.4,40.4
8.3120,1,1,0.2750,1,-0.01771,+0.95185,0.03600,351.33,0,+0.000,+0.00000,-17.484,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.077,0,40.4,40.4
8.3382,1,1,0.2750,1,-0.01953,+0.94972,0.03514,350.95,0,+0.000,+0.00000,-17.492,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.141,0,40.4,40.4
8.3620,2,1,0.2750,1,-0.02118,+0.95494,0.03333,351.89,0,+0.000,+0.00000,-17.497,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.163,0,40.4,40.4
8.3897,2,1,0.2750,1,-0.02118,+0.95494,0.03333,351.89,0,+0.000,+0.00000,-17.503,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.207,0,40.4,40.4
8.4138,2,1,0.2750,1,-0.02480,+0.95448,0.03093,351.81,0,+0.000,+0.00000,-17.508,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.241,0,40.4,40.4
8.4380,2,1,0.2750,1,-0.02612,+0.95595,0.02940,352.07,0,+0.000,+0.00000,-17.514,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.286,0,40.4,40.4
8.4624,2,1,0.2750,1,-0.02612,+0.95595,0.02940,352.07,0,+0.000,+0.00000,-17.519,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.313,0,40.4,40.4
8.4874,2,1,0.2750,1,-0.02737,+0.96092,0.02992,352.97,0,+0.000,+0.00000,-17.524,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.354,0,40.4,40.4
8.5120,2,1,0.2750,1,-0.02950,+0.96489,0.02778,353.68,0,+0.000,+0.00000,-17.532,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.420,0,40.4,40.4
8.5362,2,1,0.2750,1,-0.03409,+0.96818,0.02606,354.27,0,+0.000,+0.00000,-17.538,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.474,0,40.4,40.4
8.5594,2,1,0.2750,1,-0.03409,+0.96818,0.02606,354.27,0,+0.000,+0.00000,-17.541,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.492,0,40.4,40.4
8.5862,2,1,0.2750,1,-0.03234,+0.97295,0.02664,355.13,0,+0.000,+0.00000,-17.546,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.529,0,40.4,40.4
8.6107,2,1,0.2750,1,-0.09014,+0.74872,0.02833,314.77,0,+0.000,+0.00000,-17.548,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.527,0,40.4,40.4
8.6350,2,1,0.2750,1,-0.03854,+0.98148,0.02357,356.67,0,+0.000,+0.00000,-17.552,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.549,0,40.4,40.4
8.6603,2,1,0.2750,1,-0.09212,+0.76425,0.02664,317.57,0,+0.000,+0.00000,-17.557,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.586,0,40.4,40.4
8.6837,2,1,0.2750,1,-0.09212,+0.76425,0.02664,317.57,0,+0.000,+0.00000,-17.561,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.621,0,40.4,40.4
8.7099,2,1,0.2750,1,-0.09565,+0.75942,0.02664,316.70,0,+0.000,+0.00000,-17.565,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.644,0,40.4,40.4
8.7351,2,1,0.2750,1,-0.09714,+0.76713,0.02722,318.08,0,+0.000,+0.00000,-17.568,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.671,0,40.4,40.4
8.7600,2,1,0.2750,1,-0.09714,+0.76713,0.02722,318.08,0,+0.000,+0.00000,-17.571,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.689,0,40.4,40.4
8.7848,2,1,0.2750,1,-0.09736,+0.77350,0.02833,319.23,0,+0.000,+0.00000,-17.574,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.711,0,40.4,40.4
8.8090,2,1,0.2750,1,-0.10000,+0.77378,0.02778,319.28,0,+0.000,+0.00000,-17.578,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.740,0,40.4,40.4
8.8350,2,1,0.2750,1,-0.10300,+0.77822,0.02778,320.08,0,+0.000,+0.00000,-17.583,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.786,0,40.4,40.4
8.8582,2,1,0.2750,1,-0.10300,+0.77822,0.02778,320.08,0,+0.000,+0.00000,-17.586,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.802,0,40.4,40.4
8.8843,2,1,0.2750,1,-0.10264,+0.78376,0.02833,321.08,0,+0.000,+0.00000,-17.590,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.843,0,40.4,40.4
8.9094,2,1,0.2750,1,-0.10325,+0.78578,0.02778,321.44,0,+0.000,+0.00000,-17.594,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.876,0,40.4,40.4
8.9339,2,1,0.2750,1,-0.10841,+0.79274,0.02833,322.69,0,+0.000,+0.00000,-17.597,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.890,0,40.4,40.4
8.9591,2,1,0.2750,1,-0.10841,+0.79274,0.02833,322.69,0,+0.000,+0.00000,-17.600,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.922,0,40.4,40.4
8.9835,2,1,0.2750,1,-0.10986,+0.79402,0.02833,322.92,0,+0.000,+0.00000,-17.604,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.955,0,40.4,40.4
9.0091,2,1,0.2750,1,-0.10962,+0.80085,0.02833,324.15,0,+0.000,+0.00000,-17.606,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+2.972,0,40.4,40.4
9.0332,2,1,0.2750,1,-0.11370,+0.80684,0.02833,325.23,0,+0.000,+0.00000,-17.612,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+3.027,0,40.4,40.4
9.0562,2,1,0.2750,1,-0.11759,+0.80741,0.02887,325.33,0,+0.000,+0.00000,-17.616,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+3.060,0,40.4,40.4
9.0827,2,1,0.2750,1,-0.11759,+0.80741,0.02887,325.33,0,+0.000,+0.00000,-17.618,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+3.083,0,40.4,40.4
9.1058,2,1,0.2750,1,-0.11538,+0.81325,0.02833,326.38,0,+0.000,+0.00000,-17.620,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+3.098,0,40.4,40.4
9.1322,2,1,0.2750,1,-0.11875,+0.81667,0.02833,327.00,0,+0.000,+0.00000,-17.626,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+3.152,0,40.4,40.4
9.1558,2,1,0.2750,1,-0.11875,+0.81667,0.02833,327.00,0,+0.000,+0.00000,-17.628,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+3.167,0,40.1,40.1
9.1795,2,1,0.2750,1,-0.12332,+0.82265,0.02833,328.08,0,+0.000,+0.00000,-17.633,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+3.222,0,40.1,40.1
9.2048,2,1,0.2750,1,-0.12043,+0.82735,0.02833,328.92,0,+0.000,+0.00000,-17.637,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+3.264,0,40.1,40.1
9.2290,2,1,0.2750,1,-0.12634,+0.82817,0.02940,329.07,0,+0.000,+0.00000,-17.642,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+3.316,0,40.1,40.1
9.2542,2,1,0.2750,1,-0.12634,+0.82817,0.02940,329.07,0,+0.000,+0.00000,-17.645,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+3.346,0,40.1,40.1
9.2794,2,1,0.2750,1,-0.12861,+0.83761,0.02833,330.77,0,+0.000,+0.00000,-17.649,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+3.382,0,40.1,40.1
