t,seg,active_gate,thrust,gate_found,v_err,size_frac,cy,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
15.9010,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.198,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.534,0,217.5,0.0
15.9056,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.190,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.520,0,217.5,0.0
15.9099,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.190,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.520,0,217.5,0.0
15.9145,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.190,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.520,0,217.5,0.0
15.9206,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.190,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.520,0,217.5,0.0
15.9251,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.497,0,217.5,0.0
15.9294,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.497,0,217.5,0.0
15.9341,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.186,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.512,0,217.5,0.0
15.9387,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.186,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.512,0,217.5,0.0
15.9432,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.186,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.512,0,217.5,0.0
15.9479,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.195,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.528,0,217.5,0.0
15.9525,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.195,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.528,0,217.5,0.0
15.9570,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.199,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.535,0,217.5,0.0
15.9615,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.199,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.535,0,217.5,0.0
15.9661,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.194,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.526,0,217.5,0.0
15.9707,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.194,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.526,0,217.5,0.0
15.9755,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.199,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.535,0,217.5,0.0
15.9798,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.199,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.535,0,217.5,0.0
15.9840,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.196,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.531,0,217.5,0.0
15.9886,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.196,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.531,0,217.5,0.0
15.9931,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.195,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.529,0,217.5,0.0
15.9977,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.195,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.529,0,217.5,0.0
16.0020,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.198,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.533,0,217.5,0.0
16.0062,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.198,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.533,0,217.5,0.0
16.0109,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.198,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.534,0,217.5,0.0
16.0183,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.198,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.534,0,217.5,0.0
16.0224,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.175,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.494,0,217.5,0.0
16.0270,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.175,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.494,0,217.5,0.0
16.0315,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.183,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.508,0,217.5,0.0
16.0358,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.183,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.508,0,217.5,0.0
16.0400,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.184,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.510,0,217.5,0.0
16.0447,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.184,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.510,0,217.5,0.0
16.0489,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.182,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.505,0,217.5,0.0
16.0535,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.186,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.513,0,217.5,0.0
16.0583,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.186,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.513,0,217.5,0.0
16.0632,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.180,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.503,0,217.5,0.0
16.0677,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.180,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.503,0,217.5,0.0
16.0722,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.179,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.500,0,217.5,0.0
16.0769,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.179,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.500,0,217.5,0.0
16.0812,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.183,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.508,0,217.5,0.0
16.0860,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.183,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.508,0,217.5,0.0
16.0905,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.182,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.506,0,217.5,0.0
16.0979,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.182,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.506,0,217.5,0.0
16.1024,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.170,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.484,0,217.5,0.0
16.1069,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.182,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.505,0,217.5,0.0
16.1112,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.182,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.505,0,217.5,0.0
16.1157,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.182,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.505,0,217.5,0.0
16.1203,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.496,0,217.5,0.0
16.1245,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.496,0,217.5,0.0
16.1287,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.176,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.495,0,217.5,0.0
16.1334,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.504,0,217.5,0.0
16.1378,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.504,0,217.5,0.0
16.1423,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.504,0,217.5,0.0
16.1465,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.504,0,217.5,0.0
16.1510,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.182,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.506,0,217.5,0.0
16.1554,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.182,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.506,0,217.5,0.0
16.1606,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.504,0,217.5,0.0
16.1648,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.504,0,217.5,0.0
16.1694,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.180,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.502,0,217.5,0.0
16.1738,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.180,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.502,0,217.5,0.0
16.1780,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.503,0,217.5,0.0
16.1823,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.503,0,217.5,0.0
16.1869,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.183,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.507,0,217.5,0.0
16.1929,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.183,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.507,0,217.5,0.0
16.1972,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.503,0,217.5,0.0
16.2016,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.503,0,217.5,0.0
16.2063,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.503,0,217.5,0.0
16.2108,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.503,0,217.5,0.0
16.2152,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.179,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.500,0,217.5,0.0
16.2197,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.179,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.500,0,217.5,0.0
16.2240,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.503,0,217.5,0.0
16.2282,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.503,0,217.5,0.0
16.2324,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.504,0,217.5,0.0
16.2372,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.189,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.517,0,217.5,0.0
16.2413,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.189,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.517,0,217.5,0.0
16.2479,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.174,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.492,0,217.5,0.0
16.2532,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.174,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.492,0,217.5,0.0
16.2575,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.174,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.492,0,217.5,0.0
16.2619,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.166,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.476,0,217.5,0.0
16.2667,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.167,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.479,0,217.5,0.0
16.2712,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.167,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.479,0,217.5,0.0
16.2757,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.172,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.487,0,217.5,0.0
16.2805,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.172,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.487,0,217.5,0.0
16.2850,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.168,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.481,0,217.5,0.0
16.2894,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.168,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.481,0,217.5,0.0
16.2937,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.170,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.484,0,217.5,0.0
16.2981,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.170,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.484,0,217.5,0.0
16.3027,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.170,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.485,0,215.5,0.0
16.3075,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.170,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.485,0,215.5,0.0
16.3123,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.173,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.490,0,215.5,0.0
16.3168,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.173,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.490,0,215.5,0.0
16.3215,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.496,0,215.5,0.0
16.3263,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.496,0,215.5,0.0
16.3308,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.174,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.491,0,215.5,0.0
16.3355,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.174,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.491,0,215.5,0.0
16.3400,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.170,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.484,0,215.5,0.0
16.3446,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.174,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.491,0,215.5,0.0
16.3492,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.174,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.491,0,215.5,0.0
16.3536,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.176,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.494,0,215.5,0.0
16.3581,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.176,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.494,0,215.5,0.0
16.3637,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.176,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.494,0,215.5,0.0
16.3686,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.160,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.467,0,215.5,0.0
16.3731,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.497,0,215.5,0.0
16.3777,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.497,0,215.5,0.0
16.3823,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.497,0,215.5,0.0
16.3869,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.177,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.497,0,215.5,0.0
16.3910,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.175,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.492,0,215.5,0.0
16.3954,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.175,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.492,0,215.5,0.0
16.3997,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.503,0,215.5,0.0
16.4039,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.181,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.503,0,215.5,0.0
16.4084,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.183,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.507,0,215.5,0.0
16.4134,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.183,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.507,0,215.5,0.0
16.4177,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.179,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.499,0,215.5,0.0
16.4238,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.179,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.499,0,215.5,0.0
16.4283,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.159,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.465,0,215.5,0.0
16.4324,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.159,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.465,0,215.5,0.0
16.4370,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.166,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.477,0,215.5,0.0
16.4416,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.166,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.477,0,215.5,0.0
16.4460,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.165,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.475,0,215.5,0.0
16.4524,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.158,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.462,0,215.5,0.0
16.4568,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.158,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.462,0,215.5,0.0
16.4611,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.158,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.462,0,215.5,0.0
16.4656,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.154,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.455,0,215.5,0.0
16.4705,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.154,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.455,0,215.5,0.0
16.4748,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.152,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.451,0,215.5,0.0
16.4802,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.152,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.451,0,215.5,0.0
16.4850,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.147,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.444,0,215.5,0.0
16.4895,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.147,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.444,0,215.5,0.0
16.4938,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.137,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.426,0,215.5,0.0
16.4983,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.137,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.426,0,215.5,0.0
16.5030,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.145,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.440,0,215.5,0.0
16.5077,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.152,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.452,0,215.5,0.0
16.5129,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.152,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.452,0,215.5,0.0
16.5196,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.126,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.406,0,215.5,0.0
16.5237,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.126,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.406,0,215.5,0.0
16.5283,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.150,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.447,0,215.5,0.0
16.5326,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.150,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.447,0,215.5,0.0
16.5368,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.147,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.442,0,215.5,0.0
16.5411,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.147,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.442,0,215.5,0.0
16.5459,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.148,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.444,0,215.5,0.0
16.5503,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.159,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.463,0,215.5,0.0
16.5561,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.159,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.463,0,215.5,0.0
16.5606,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.156,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.459,0,215.5,0.0
16.5651,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.156,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.459,0,215.5,0.0
16.5698,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.163,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.471,0,215.5,0.0
16.5741,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.163,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.471,0,215.5,0.0
16.5787,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.165,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.475,0,215.5,0.0
16.5838,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.166,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.475,0,215.5,0.0
16.5883,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.166,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.475,0,215.5,0.0
16.5938,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.166,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.475,0,215.5,0.0
16.5982,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.154,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.454,0,215.5,0.0
16.6025,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.164,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.473,0,215.5,0.0
16.6068,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.164,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.473,0,215.5,0.0
16.6111,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.169,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.481,0,215.5,0.0
16.6157,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.169,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.481,0,215.5,0.0
16.6202,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.170,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.483,0,215.5,0.0
16.6279,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.170,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.483,0,215.5,0.0
16.6323,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.147,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.443,0,215.5,0.0
16.6365,3,0,0.2750,1,-0.18239,0.04045,147.17,-18.147,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,+62.443,0,215.5,0.0
