t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,tube_solid,rail_on,rail_auth,u_tube_f,curv_f,rail_k,rail_deg,gate_cmd_deg,gate_auth,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
20.592566,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+57.481,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+83.134,0,208.4,0.0
20.596841,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+57.481,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+83.134,0,208.4,0.0
20.602571,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+57.885,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+83.240,0,208.4,0.0
20.608506,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+57.885,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+83.240,0,208.4,0.0
20.613767,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+58.417,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+83.380,0,208.4,0.0
20.618535,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+58.806,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+83.480,0,208.4,0.0
20.623275,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+58.806,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+83.480,0,208.4,0.0
20.627661,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+59.218,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+83.586,0,208.4,0.0
20.632410,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+59.218,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+83.586,0,208.4,0.0
20.636992,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+59.657,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+83.698,0,208.4,0.0
20.641532,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+59.657,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+83.698,0,208.4,0.0
20.646600,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+60.076,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+83.804,0,208.4,0.0
20.651191,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+60.469,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+83.902,0,208.4,0.0
20.655654,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+60.469,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+83.902,0,208.4,0.0
20.660257,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+60.881,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.004,0,208.4,0.0
20.666056,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+60.881,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.004,0,208.4,0.0
20.670475,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+61.417,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.136,0,208.4,0.0
20.675069,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+61.417,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.136,0,208.4,0.0
20.679508,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+61.841,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.239,0,208.4,0.0
20.684050,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+61.841,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.239,0,208.4,0.0
20.688581,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+62.334,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.358,0,208.4,0.0
20.693129,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+62.763,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.461,0,208.4,0.0
20.698084,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+62.763,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.461,0,208.4,0.0
20.702752,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+62.763,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.461,0,208.4,0.0
20.707747,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+63.321,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.593,0,208.4,0.0
20.712464,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+63.768,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.698,0,208.4,0.0
20.717067,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+63.768,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.698,0,208.4,0.0
20.721303,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+64.225,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.805,0,208.4,0.0
20.726016,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+64.225,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.805,0,208.4,0.0
20.730660,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+64.739,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.924,0,208.4,0.0
20.735698,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+64.739,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+84.924,0,208.4,0.0
20.740328,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+65.239,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.038,0,208.4,0.0
20.745195,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+65.239,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.038,0,208.4,0.0
20.749730,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+65.706,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.144,0,208.4,0.0
20.755628,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+66.247,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.266,0,208.4,0.0
20.760180,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+66.247,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.266,0,208.4,0.0
20.764719,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+66.566,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.338,0,208.4,0.0
20.769276,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+66.566,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.338,0,208.4,0.0
20.774330,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+67.095,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.456,0,208.4,0.0
20.778991,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+67.095,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.456,0,208.4,0.0
20.783558,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+67.656,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.579,0,208.4,0.0
20.788314,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+68.064,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.669,0,208.4,0.0
20.792835,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+68.064,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.669,0,208.4,0.0
20.797375,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+68.571,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.779,0,208.4,0.0
20.802030,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+68.571,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.779,0,208.4,0.0
20.806314,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+69.211,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.918,0,208.4,0.0
20.810735,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+69.211,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+85.918,0,208.4,0.0
20.815270,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+69.670,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+86.016,0,208.4,0.0
20.819649,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+69.670,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+86.016,0,208.4,0.0
20.824304,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+70.192,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+86.127,0,208.4,0.0
20.828882,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+70.192,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+86.127,0,208.4,0.0
20.834758,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+70.683,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+86.231,0,208.4,0.0
20.839274,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+70.683,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+86.231,0,208.4,0.0
20.843808,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+71.313,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+86.364,0,208.4,0.0
20.848209,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+71.771,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+86.459,0,208.4,0.0
20.852557,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+71.771,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+86.459,0,208.4,0.0
20.857757,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+72.353,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+86.580,0,208.4,0.0
20.862208,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+72.353,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+86.580,0,208.4,0.0
20.866693,4,1,0.231377,0.231377,0.2490,-0.01762,1,1,0.0260,1,1,+0.51587,+0.11014,0.06236,199.83,+0.51587,+0.51587,-0.00000,+0.11014,0.06236,1.0000,1,0,0,0,0.0000,+0.00000,+0.00000,0.0000,+0.000,+0.000,1.0000,0,1.0000,0,1,+5.000,+0.000,+5.000,-0.05000,+72.892,-0.00000,+0.00,+0.00000,1,+0.34985,+0.32666,0.01065,+86.691,0,208.4,0.0
