t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
16.953889,3,2,0.248189,0.248189,0.2490,-0.00081,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
16.958436,3,2,0.248191,0.248191,0.2490,-0.00081,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
16.962953,3,2,0.248194,0.248194,0.2490,-0.00081,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
16.967473,3,2,0.248196,0.248196,0.2490,-0.00080,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
16.971840,3,2,0.248198,0.248198,0.2490,-0.00080,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
16.976364,3,2,0.248201,0.248201,0.2490,-0.00080,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
16.982289,3,2,0.248204,0.248204,0.2490,-0.00080,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
16.989002,3,2,0.248208,0.248208,0.2490,-0.00079,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
16.993540,3,2,0.248210,0.248210,0.2490,-0.00079,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
16.998079,3,2,0.248212,0.248212,0.2490,-0.00079,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.002628,3,2,0.248215,0.248215,0.2490,-0.00079,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.007110,3,2,0.248217,0.248217,0.2490,-0.00078,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.011797,3,2,0.248220,0.248220,0.2490,-0.00078,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.016334,3,2,0.248222,0.248222,0.2490,-0.00078,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.020776,3,2,0.248224,0.248224,0.2490,-0.00078,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.025496,3,2,0.248227,0.248227,0.2490,-0.00077,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.030088,3,2,0.248229,0.248229,0.2490,-0.00077,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.034714,3,2,0.248231,0.248231,0.2490,-0.00077,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.039484,3,2,0.248234,0.248234,0.2490,-0.00077,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.044041,3,2,0.248236,0.248236,0.2490,-0.00076,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.048575,3,2,0.248238,0.248238,0.2490,-0.00076,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00005,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.053292,3,2,0.248241,0.248241,0.2490,-0.00076,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.067252,3,2,0.248248,0.248248,0.2490,-0.00075,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.071768,3,2,0.248250,0.248250,0.2490,-0.00075,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.076175,3,2,0.248252,0.248252,0.2490,-0.00075,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.080696,3,2,0.248255,0.248255,0.2490,-0.00075,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.085432,3,2,0.248257,0.248257,0.2490,-0.00074,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.090007,3,2,0.248259,0.248259,0.2490,-0.00074,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.094523,3,2,0.248261,0.248261,0.2490,-0.00074,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.099192,3,2,0.248264,0.248264,0.2490,-0.00074,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,206.1,0.0
17.103691,3,2,0.248266,0.248266,0.2490,-0.00073,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.108276,3,2,0.248268,0.248268,0.2490,-0.00073,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.112771,3,2,0.248270,0.248270,0.2490,-0.00073,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.117226,3,2,0.248273,0.248273,0.2490,-0.00073,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.122679,3,2,0.248275,0.248275,0.2490,-0.00072,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.127250,3,2,0.248277,0.248277,0.2490,-0.00072,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.131736,3,2,0.248280,0.248280,0.2490,-0.00072,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.136054,3,2,0.248282,0.248282,0.2490,-0.00072,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.140707,3,2,0.248284,0.248284,0.2490,-0.00072,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.145105,3,2,0.248286,0.248286,0.2490,-0.00071,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.149664,3,2,0.248288,0.248288,0.2490,-0.00071,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.154171,3,2,0.248290,0.248290,0.2490,-0.00071,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.158464,3,2,0.248292,0.248292,0.2490,-0.00071,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.162801,3,2,0.248294,0.248294,0.2490,-0.00071,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.167086,3,2,0.248296,0.248296,0.2490,-0.00070,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.171607,3,2,0.248298,0.248298,0.2490,-0.00070,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00004,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.176620,3,2,0.248301,0.248301,0.2490,-0.00070,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.180871,3,2,0.248303,0.248303,0.2490,-0.00070,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0001,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.186841,3,2,0.248306,0.248306,0.2490,-0.00069,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.191704,3,2,0.248308,0.248308,0.2490,-0.00069,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.196245,3,2,0.248310,0.248310,0.2490,-0.00069,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.201195,3,2,0.248312,0.248312,0.2490,-0.00069,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.205883,3,2,0.248314,0.248314,0.2490,-0.00069,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.210058,3,2,0.248316,0.248316,0.2490,-0.00068,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.214739,3,2,0.248318,0.248318,0.2490,-0.00068,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.219257,3,2,0.248320,0.248320,0.2490,-0.00068,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.223848,3,2,0.248322,0.248322,0.2490,-0.00068,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.228436,3,2,0.248325,0.248325,0.2490,-0.00068,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.232674,3,2,0.248326,0.248326,0.2490,-0.00067,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.237382,3,2,0.248329,0.248329,0.2490,-0.00067,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.241924,3,2,0.248331,0.248331,0.2490,-0.00067,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.246439,3,2,0.248333,0.248333,0.2490,-0.00067,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.251193,3,2,0.248335,0.248335,0.2490,-0.00067,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.257077,3,2,0.248337,0.248337,0.2490,-0.00066,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.262102,3,2,0.248340,0.248340,0.2490,-0.00066,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.266911,3,2,0.248342,0.248342,0.2490,-0.00066,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.271806,3,2,0.248344,0.248344,0.2490,-0.00066,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.276353,3,2,0.248346,0.248346,0.2490,-0.00065,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.280897,3,2,0.248348,0.248348,0.2490,-0.00065,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
17.285470,3,2,0.248350,0.248350,0.2490,-0.00065,1,2,0.0260,0,0,+0.00000,+0.00000,0.00000,0.00,+0.00000,+0.00003,+0.00000,+0.00000,0.00000,0.0000,0,0,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-22.951,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-35.408,0,201.8,0.0
