t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
32.906891,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.911555,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.916115,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.920762,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.925300,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.929922,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.934479,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.938985,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.943602,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.948052,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.952480,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.956798,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.961339,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.965856,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.970447,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.974960,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.979728,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.985110,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.989617,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.993953,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
32.998501,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.002994,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.007499,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.012070,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.018581,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.024956,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.029486,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.033854,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.038552,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.043272,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.047925,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.052625,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.057163,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.061451,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.066517,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.070951,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.075623,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.080076,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.084687,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.088968,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.093690,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.098146,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.102758,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.111968,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.121875,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.126499,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.131290,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.135774,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.140307,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,213.2,0.0
33.145361,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.149760,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.154317,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.159086,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.163601,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.168495,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.173250,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.177694,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.181862,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.186380,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.190993,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.195571,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.200244,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.216514,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.221086,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.225610,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.230246,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.235036,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.239350,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.244036,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
33.248395,5,2,0.252900,0.252900,0.2529,-0.00000,1,2,0.0221,0,1,+0.87041,+0.62313,0.05500,292.16,+0.00000,+0.00000,+0.00000,+0.00000,0.00000,0.0000,0,1,+0.000,0,1.0000,0,2,+0.000,+0.000,+0.000,+0.00000,-19.370,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-15.125,0,205.4,0.0
