t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,tube_solid,u_tube_f,curv_f,rail_k,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
1.854582,0,0,0.279491,0.279491,0.2750,+0.00449,0,0,0.0000,1,1,+0.01914,-0.03195,0.10453,174.25,+0.01936,+0.01888,+0.00000,-0.02722,0.09739,1.0000,1,0,0,-0.01432,+0.00808,0.2379,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-4.655,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01014,+0.001,0,35.8,34.8
1.882558,0,0,0.280444,0.280444,0.2750,+0.00544,0,0,0.0000,1,1,+0.01964,-0.03351,0.10943,173.97,+0.01939,+0.01895,+0.00000,-0.02799,0.09887,1.0000,1,0,0,-0.01354,+0.00764,0.2250,+0.000,0,1.0000,0,0,+0.000,+0.000,+0.000,+0.00000,-4.791,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01014,+0.001,0,35.8,34.8
1.912732,0,0,0.281564,0.281564,0.2750,+0.00656,0,0,0.0000,1,1,+0.02028,-0.03562,0.10957,173.59,+0.01951,+0.01902,-0.00244,-0.02899,0.10027,1.0000,1,0,0,-0.01274,+0.00719,0.2118,-1.118,0,1.0000,1,0,+0.000,-1.118,-1.118,-0.00488,-4.912,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01002,+0.001,0,35.8,34.8
1.940827,0,0,0.282377,0.282377,0.2750,+0.00738,0,0,0.0000,1,1,+0.02251,-0.03578,0.10985,173.56,+0.01988,+0.01913,-0.00375,-0.02983,0.10145,1.0000,1,0,0,-0.01205,+0.00680,0.2002,-1.139,0,1.0000,1,0,+0.000,-1.139,-1.139,-0.00497,-5.018,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00995,+0.001,0,35.8,34.8
1.973296,0,0,0.283554,0.283554,0.2750,+0.00855,0,0,0.0000,1,1,+0.02253,-0.03876,0.10929,173.02,+0.02025,+0.01928,-0.00482,-0.03107,0.10255,1.0000,1,0,0,-0.01129,+0.00637,0.1876,-1.160,0,1.0000,1,0,+0.000,-1.160,-1.160,-0.00471,-5.122,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00995,-0.041,0,35.8,34.8
2.002177,0,0,0.284002,0.284002,0.2750,+0.00900,0,0,0.0000,1,1,+0.02302,-0.03677,0.10943,173.38,+0.02060,+0.01945,-0.00574,-0.03179,0.10342,1.0000,1,0,0,-0.01066,+0.00602,0.1771,-1.180,0,1.0000,1,0,+0.000,-1.180,-1.180,-0.00431,-5.266,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00983,-0.133,0,35.8,34.8
2.031345,0,0,0.284385,0.284385,0.2750,+0.00939,0,0,0.0000,1,1,+0.02217,-0.03733,0.10887,173.28,+0.02080,+0.01962,-0.00589,-0.03250,0.10411,1.0000,1,0,0,-0.01005,+0.00567,0.1671,-1.192,0,1.0000,1,0,+0.000,-1.192,-1.192,-0.00406,-5.410,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00965,-0.209,0,34.2,34.2
2.061796,0,0,0.284627,0.284627,0.2750,+0.00963,0,0,0.0000,1,1,+0.02217,-0.03733,0.10887,173.28,+0.02098,+0.01980,-0.00589,-0.03313,0.10474,1.0000,1,0,0,-0.00946,+0.00534,0.1572,-1.202,0,1.0000,1,0,+0.000,-1.202,-1.202,-0.00385,-5.548,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00965,-0.274,0,34.2,34.2
2.092722,0,0,0.284573,0.284573,0.2750,+0.00957,0,0,0.0000,1,1,+0.01863,-0.03629,0.11139,173.47,+0.02066,+0.01991,-0.00374,-0.03356,0.10563,1.0000,1,0,0,-0.00889,+0.00502,0.1478,-1.184,0,1.0000,1,0,+0.000,-1.184,-1.184,-0.00354,-5.781,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00968,-0.331,0,34.2,34.2
2.122856,0,0,0.284219,0.284219,0.2750,+0.00922,0,0,0.0000,1,1,+0.01748,-0.03476,0.11167,173.74,+0.02025,+0.01996,-0.00144,-0.03372,0.10642,1.0000,1,0,0,-0.00837,+0.00473,0.1391,-1.160,0,1.0000,1,0,+0.000,-1.160,-1.160,-0.00326,-5.893,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00967,-0.372,0,34.2,34.2
2.153267,0,0,0.284470,0.284470,0.2750,+0.00947,0,0,0.0000,1,1,+0.01829,-0.03831,0.11440,173.10,+0.01999,+0.01996,-0.00013,-0.03432,0.10747,1.0000,1,0,0,-0.00788,+0.00445,0.1309,-1.145,0,1.0000,1,0,+0.000,-1.145,-1.145,-0.00301,-6.007,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00968,-0.415,0,34.2,34.2
2.185476,0,0,0.284476,0.284476,0.2750,+0.00948,0,0,0.0000,1,1,+0.01828,-0.03758,0.11653,173.24,+0.01975,+0.01993,+0.00091,-0.03477,0.10873,1.0000,1,0,0,-0.00739,+0.00417,0.1228,-1.132,0,1.0000,1,0,+0.000,-1.132,-1.132,-0.00285,-6.149,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00957,-0.443,0,34.2,34.2
2.215255,0,0,0.283944,0.283944,0.2750,+0.00894,0,0,0.0000,1,1,+0.01922,-0.03462,0.11667,173.77,+0.01968,+0.01990,+0.00109,-0.03475,0.10976,1.0000,1,0,0,-0.00696,+0.00393,0.1157,-1.128,0,1.0000,1,0,+0.000,-1.128,-1.128,-0.00275,-6.291,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00962,-0.464,0,34.2,34.2
2.244041,0,0,0.283805,0.283805,0.2750,+0.00881,0,0,0.0000,1,1,+0.01934,-0.03657,0.11863,173.42,+0.01964,+0.01987,+0.00114,-0.03498,0.11087,1.0000,1,0,0,-0.00657,+0.00371,0.1092,-1.125,0,1.0000,1,0,+0.000,-1.125,-1.125,-0.00266,-6.371,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00965,-0.485,0,34.2,34.2
2.275604,0,0,0.283547,0.283547,0.2750,+0.00855,0,0,0.0000,1,1,+0.01783,-0.03604,0.12172,173.51,+0.01939,+0.01980,+0.00205,-0.03513,0.11235,1.0000,1,0,0,-0.00617,+0.00348,0.1025,-1.111,0,1.0000,1,0,+0.000,-1.111,-1.111,-0.00254,-6.511,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00986,-0.500,0,34.2,34.2
2.305077,0,0,0.282947,0.282947,0.2750,+0.00795,0,0,0.0000,1,1,+0.01779,-0.03373,0.12083,173.93,+0.01919,+0.01972,+0.00269,-0.03495,0.11344,1.0000,1,0,0,-0.00581,+0.00328,0.0966,-1.099,0,1.0000,1,0,+0.000,-1.099,-1.099,-0.00242,-6.609,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01009,-0.514,0,34.2,34.2
2.336757,0,0,0.282109,0.282109,0.2750,+0.00711,0,0,0.0000,1,1,+0.01829,-0.03190,0.12095,174.26,+0.01906,+0.01963,+0.00285,-0.03453,0.11447,1.0000,1,0,0,-0.00546,+0.00308,0.0907,-1.092,0,1.0000,1,0,+0.000,-1.092,-1.092,-0.00237,-6.737,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01180,-0.522,0,34.2,34.2
2.369211,0,0,0.281265,0.281265,0.2750,+0.00626,0,0,0.0000,1,1,+0.01906,-0.03092,0.12210,174.43,+0.01906,+0.01955,+0.00245,-0.03403,0.11553,1.0000,1,0,0,-0.00511,+0.00289,0.0850,-1.092,0,1.0000,1,0,+0.000,-1.092,-1.092,-0.00238,-7.045,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02183,-0.519,0,34.2,34.2
2.399245,0,0,0.281144,0.281144,0.2750,+0.00614,0,0,0.0000,1,1,+0.01898,-0.03394,0.12348,173.89,+0.01905,+0.01949,+0.00218,-0.03402,0.11657,1.0000,1,0,0,-0.00482,+0.00272,0.0801,-1.092,0,1.0000,1,0,+0.000,-1.092,-1.092,-0.00235,-7.131,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.04617,-0.527,0,34.2,34.2
2.430869,0,0,0.281316,0.281316,0.2750,+0.00632,0,0,0.0000,1,1,+0.01756,-0.03560,0.12729,173.59,+0.01885,+0.01940,+0.00276,-0.03423,0.11803,1.0000,1,0,0,-0.00452,+0.00255,0.0751,-1.080,0,1.0000,1,0,+0.000,-1.080,-1.080,-0.00225,-7.197,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.06683,-0.539,0,34.2,34.2
2.461853,0,0,0.280939,0.280939,0.2750,+0.00594,0,0,0.0000,1,1,+0.01605,-0.03265,0.12826,174.12,+0.01847,+0.01928,+0.00402,-0.03402,0.11941,1.0000,1,0,0,-0.00425,+0.00240,0.0706,-1.058,0,1.0000,1,0,+0.000,-1.058,-1.058,-0.00212,-7.325,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.08313,-0.546,0,34.2,34.2
2.490446,0,0,0.280661,0.280661,0.2750,+0.00566,0,0,0.0000,1,1,+0.01605,-0.03265,0.12826,174.12,+0.01817,+0.01914,+0.00484,-0.03385,0.12051,1.0000,1,0,0,-0.00401,+0.00227,0.0667,-1.041,0,1.0000,1,0,+0.000,-1.041,-1.041,-0.00203,-7.446,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.08313,-0.551,0,34.2,34.2
2.522597,0,0,0.278495,0.278495,0.2750,+0.00350,0,0,0.0000,1,1,+0.01787,-0.02140,0.12766,176.15,+0.01813,+0.01900,+0.00434,-0.03212,0.12150,1.0000,1,0,0,-0.00376,+0.00212,0.0625,-1.039,0,1.0000,1,0,+0.000,-1.039,-1.039,-0.00205,-7.609,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.08628,-0.546,0,34.2,34.2
2.553126,0,0,0.274352,0.274352,0.2750,-0.00065,0,0,0.0000,1,1,+0.01815,-0.00566,0.12260,178.98,+0.01813,+0.01888,+0.00376,-0.02862,0.12165,1.0000,1,0,0,-0.00354,+0.00200,0.0588,-1.039,0,1.0000,1,0,+0.000,-1.039,-1.039,-0.00209,-7.785,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.08108,-0.538,0,34.2,34.2
2.584283,0,0,0.269646,0.269646,0.2750,-0.00535,0,0,0.0000,1,1,+0.01509,+0.00371,0.11772,180.67,+0.01772,+0.01873,+0.00503,-0.02426,0.12112,1.0000,1,0,0,-0.00333,+0.00188,0.0553,-1.015,0,1.0000,1,0,+0.000,-1.015,-1.015,-0.00196,-7.881,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.07616,-0.542,0,34.2,34.2
2.613522,0,0,0.263129,0.263129,0.2750,-0.01187,0,0,0.0000,1,1,+0.01005,+0.02398,0.11426,184.32,+0.01674,+0.01847,+0.00866,-0.01811,0.12024,1.0000,1,0,0,-0.00314,+0.00177,0.0521,-0.959,0,1.0000,1,0,+0.000,-0.959,-0.959,-0.00172,-8.036,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.07237,-0.541,0,34.2,34.2
2.642947,0,0,0.257163,0.257163,0.2750,-0.01784,0,0,0.0000,1,1,+0.01101,+0.03093,0.11587,185.57,+0.01601,+0.01816,+0.01075,-0.01182,0.11968,1.0000,1,0,0,-0.00296,+0.00167,0.0492,-0.917,0,1.0000,1,0,+0.000,-0.917,-0.917,-0.00158,-8.255,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.06030,-0.532,0,34.2,34.2
2.676005,0,0,0.255612,0.255612,0.2750,-0.01939,0,0,0.0000,1,1,+0.01400,+0.01306,0.12172,182.35,+0.01572,+0.01781,+0.01045,-0.00829,0.11997,1.0000,1,0,0,-0.00277,+0.00156,0.0460,-0.901,0,1.0000,1,0,+0.000,-0.901,-0.901,-0.00153,-8.467,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.04734,-0.530,0,34.2,34.2
2.706570,0,0,0.254980,0.254980,0.2750,-0.02002,0,0,0.0000,1,1,+0.01316,+0.01219,0.12485,182.19,+0.01538,+0.01749,+0.01054,-0.00557,0.12062,1.0000,1,0,0,-0.00261,+0.00147,0.0433,-0.881,0,1.0000,1,0,+0.000,-0.881,-0.881,-0.00140,-8.615,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03636,-0.542,0,34.2,34.2
2.736247,0,0,0.255758,0.255758,0.2750,-0.01924,0,0,0.0000,1,1,+0.01042,+0.00636,0.12681,181.14,+0.01474,+0.01713,+0.01197,-0.00403,0.12142,1.0000,1,0,0,-0.00245,+0.00139,0.0408,-0.845,0,1.0000,1,0,+0.000,-0.845,-0.845,-0.00112,-8.615,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02781,-0.571,0,34.2,34.2
2.765790,0,0,0.256510,0.256510,0.2750,-0.01849,0,0,0.0000,1,1,+0.01117,+0.00721,0.13017,181.30,+0.01428,+0.01677,+0.01243,-0.00259,0.12254,1.0000,1,0,0,-0.00231,+0.00131,0.0385,-0.818,0,1.0000,1,0,+0.000,-0.818,-0.818,-0.00105,-8.875,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02154,-0.562,0,34.2,34.2
2.794660,0,0,0.257750,0.257750,0.2750,-0.01725,0,0,0.0000,1,1,+0.01399,+0.00466,0.13287,180.84,+0.01424,+0.01645,+0.01103,-0.00167,0.12385,1.0000,1,0,0,-0.00218,+0.00123,0.0363,-0.816,0,1.0000,1,0,+0.000,-0.816,-0.816,-0.00112,-9.080,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01807,-0.547,0,34.2,34.2
2.827708,0,0,0.259127,0.259127,0.2750,-0.01587,0,0,0.0000,1,1,+0.01399,+0.00466,0.13287,180.84,+0.01421,+0.01613,+0.00962,-0.00077,0.12513,1.0000,1,0,0,-0.00204,+0.00115,0.0340,-0.814,0,1.0000,1,0,+0.000,-0.814,-0.814,-0.00120,-9.302,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01807,-0.527,0,34.2,34.2
2.860739,0,0,0.250389,0.250389,0.2750,-0.02461,0,0,0.0000,1,1,+0.01835,+0.06220,0.15184,191.20,+0.01479,+0.01594,+0.00574,+0.00815,0.12891,1.0000,1,0,0,-0.00191,+0.00108,0.0318,-0.848,0,1.0000,1,0,+0.000,-0.848,-0.848,-0.00145,-9.520,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01697,-0.503,0,34.2,34.2
2.894739,0,0,0.254085,0.254085,0.2750,-0.02092,0,0,0.0000,1,1,+0.01521,+0.00642,0.14380,181.16,+0.01486,+0.01578,+0.00464,+0.00790,0.13108,1.0000,1,0,0,-0.00179,+0.00101,0.0297,-0.851,0,1.0000,1,0,+0.000,-0.851,-0.851,-0.00151,-9.693,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01745,-0.492,0,34.2,34.2
2.928392,0,0,0.257178,0.257178,0.2750,-0.01782,0,0,0.0000,1,1,+0.01521,+0.00642,0.14380,181.16,+0.01491,+0.01566,+0.00375,+0.00769,0.13291,1.0000,1,0,0,-0.00167,+0.00094,0.0278,-0.854,0,1.0000,1,0,+0.000,-0.854,-0.854,-0.00140,-9.748,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01745,-0.517,0,34.2,34.2
2.960704,0,0,0.252534,0.252534,0.2750,-0.02247,0,0,0.0000,1,1,+0.01937,+0.04812,0.16951,188.66,+0.01553,+0.01564,+0.00056,+0.01331,0.13800,1.0000,1,0,0,-0.00157,+0.00088,0.0260,-0.890,0,1.0000,1,0,+0.000,-0.890,-0.890,-0.00156,-9.963,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02041,-0.515,0,34.2,34.2
2.996678,0,0,0.249163,0.249163,0.2750,-0.02584,0,0,0.0000,1,1,+0.01937,+0.04812,0.16951,188.66,+0.01611,+0.01571,-0.00201,+0.01862,0.14280,1.0000,1,0,0,-0.00146,+0.00082,0.0242,-0.923,0,1.0000,1,0,+0.000,-0.923,-0.923,-0.00180,-10.223,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02041,-0.494,0,34.2,34.2
3.028981,0,0,0.248695,0.248695,0.2750,-0.02630,0,0,0.0000,1,1,+0.02090,+0.03983,0.17498,187.17,+0.01678,+0.01586,-0.00459,+0.02157,0.14728,1.0000,1,0,0,-0.00137,+0.00077,0.0227,-0.961,0,1.0000,1,0,+0.000,-0.961,-0.961,-0.00197,-10.353,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02198,-0.493,0,34.2,34.2
3.060012,0,0,0.249553,0.249553,0.2750,-0.02545,0,0,0.0000,1,1,+0.02156,+0.03483,0.17993,186.27,+0.01742,+0.01607,-0.00676,+0.02335,0.15166,1.0000,1,0,0,-0.00128,+0.00073,0.0214,-0.998,0,1.0000,1,0,+0.000,-0.998,-0.998,-0.00210,-10.526,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02398,-0.499,0,32.1,32.1
3.095031,0,0,0.251635,0.251635,0.2750,-0.02337,0,0,0.0000,1,1,+0.01831,+0.02967,0.18493,185.34,+0.01755,+0.01629,-0.00631,+0.02429,0.15662,1.0000,1,0,0,+0.00000,+0.00000,0.0199,-1.006,0,1.0000,1,0,+0.000,-1.006,-1.006,-0.00210,-10.745,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03063,-0.503,0,32.1,32.1
3.130506,0,0,0.254626,0.254626,0.2750,-0.02037,0,0,0.0000,1,1,+0.01912,+0.02398,0.18979,184.32,+0.01779,+0.01652,-0.00636,+0.02424,0.16162,1.0000,1,0,0,+0.00000,+0.00000,0.0185,-1.019,0,1.0000,1,0,+0.000,-1.019,-1.019,-0.00210,-10.943,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05813,-0.515,0,32.1,32.1
3.168131,0,0,0.258067,0.258067,0.2750,-0.01693,0,0,0.0000,1,1,+0.01888,+0.01992,0.19373,183.59,+0.01796,+0.01675,-0.00608,+0.02356,0.16670,1.0000,1,0,0,+0.00000,+0.00000,0.0172,-1.029,0,1.0000,1,0,+0.000,-1.029,-1.029,-0.00216,-11.188,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.07134,-0.510,0,32.1,32.1
3.204630,0,0,0.260701,0.260701,0.2750,-0.01430,0,0,0.0000,1,1,+0.01929,+0.02035,0.19539,183.66,+0.01817,+0.01696,-0.00601,+0.02306,0.17113,1.0000,1,0,0,+0.00000,+0.00000,0.0160,-1.041,0,1.0000,1,0,+0.000,-1.041,-1.041,-0.00211,-11.297,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05148,-0.535,0,32.1,32.1
3.247232,0,0,0.264387,0.264387,0.2750,-0.01061,0,0,0.0000,1,1,+0.01742,+0.01434,0.20108,182.58,+0.01804,+0.01715,-0.00442,+0.02153,0.17639,1.0000,1,0,0,+0.00000,+0.00000,0.0147,-1.033,0,1.0000,1,0,+0.000,-1.033,-1.033,-0.00219,-11.564,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02519,-0.509,0,32.1,32.1
3.324456,0,0,0.270967,0.270967,0.2750,-0.00403,0,0,0.0000,1,1,+0.01702,+0.00604,0.20623,181.09,+0.01775,+0.01732,-0.00217,+0.01722,0.18470,1.0000,1,0,0,+0.00000,+0.00000,0.0126,-1.017,0,1.0000,1,0,+0.000,-1.017,-1.017,-0.00221,-11.887,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01808,-0.488,0,32.1,32.1
3.364419,0,0,0.274280,0.274280,0.2750,-0.00072,0,0,0.0000,1,1,+0.01621,+0.00173,0.21416,180.31,+0.01750,+0.01735,-0.00073,+0.01464,0.18961,1.0000,1,0,0,+0.00000,+0.00000,0.0116,-1.002,0,1.0000,1,0,+0.000,-1.002,-1.002,-0.00209,-11.982,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02134,-0.500,0,32.1,32.1
3.402573,0,0,0.278500,0.278500,0.2750,+0.00350,0,0,0.0000,1,1,+0.01564,-0.00848,0.22181,178.47,+0.01720,+0.01733,+0.00063,+0.01093,0.19477,1.0000,1,0,0,+0.00000,+0.00000,0.0108,-0.985,0,1.0000,1,0,+0.000,-0.985,-0.985,-0.00208,-12.115,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02073,-0.485,0,32.1,32.1
3.439496,0,0,0.282244,0.282244,0.2750,+0.00724,0,0,0.0000,1,1,+0.01332,-0.01316,0.22866,177.63,+0.01660,+0.01721,+0.00308,+0.00718,0.20005,1.0000,1,0,0,+0.00000,+0.00000,0.0100,-0.951,0,1.0000,1,0,+0.000,-0.951,-0.951,-0.00201,-12.230,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01431,-0.467,0,32.1,32.1
3.475290,0,0,0.286031,0.286031,0.2750,+0.01103,0,0,0.0000,1,1,+0.01363,-0.02014,0.23439,176.37,+0.01614,+0.01705,+0.00453,+0.00303,0.20526,1.0000,1,0,0,+0.00000,+0.00000,0.0093,-0.925,0,1.0000,1,0,+0.000,-0.925,-0.925,-0.00193,-12.289,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01457,-0.459,0,32.1,32.1
3.514407,0,0,0.289721,0.289721,0.2750,+0.01472,0,0,0.0000,1,1,+0.01140,-0.02523,0.23766,175.46,+0.01537,+0.01677,+0.00703,-0.00159,0.21056,1.0000,1,0,0,+0.00000,+0.00000,0.0086,-0.881,0,1.0000,1,0,+0.000,-0.881,-0.881,-0.00181,-12.347,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01523,-0.444,0,32.1,32.1
3.553962,0,0,0.292673,0.292673,0.2750,+0.01767,0,0,0.0000,1,1,+0.01025,-0.02846,0.24583,174.88,+0.01452,+0.01640,+0.00940,-0.00603,0.21638,1.0000,1,0,0,+0.00000,+0.00000,0.0080,-0.832,0,1.0000,1,0,+0.000,-0.832,-0.832,-0.00167,-12.382,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01600,-0.429,0,32.1,32.1
3.594493,0,0,0.296300,0.296300,0.2750,+0.02130,0,0,0.0000,1,1,+0.00772,-0.03791,0.25049,173.18,+0.01338,+0.01589,+0.01258,-0.01140,0.22213,1.0000,1,0,1,+0.00901,-0.00934,1.0000,-0.766,0,1.0000,1,0,+0.000,-0.766,-0.766,-0.00140,-12.382,-0.00000,+0.00,+0.00000,1,+0.05346,-0.05544,0.01641,-0.426,0,32.1,32.1
3.633821,0,0,0.299071,0.299071,0.2750,+0.02407,0,0,0.0000,1,1,+0.00634,-0.04157,0.25742,172.52,+0.01222,+0.01529,+0.01534,-0.01636,0.22793,1.0000,1,0,0,+0.00901,-0.00934,1.0000,-0.700,0,1.0000,1,0,+0.000,-0.700,-0.700,-0.00124,-12.397,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01732,-0.399,0,32.1,32.1
3.672086,0,0,0.302644,0.302644,0.2750,+0.02764,0,0,0.0000,1,1,+0.00459,-0.05249,0.27126,170.55,+0.01099,+0.01460,+0.01803,-0.02216,0.23489,1.0000,1,0,0,+0.00901,-0.00934,1.0000,-0.630,0,1.0000,1,0,+0.000,-0.630,-0.630,-0.00085,-12.377,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.08658,-0.420,0,32.1,32.1
3.710678,0,0,0.304158,0.304158,0.2750,+0.02916,0,0,0.0000,1,1,+0.00579,-0.04986,0.27543,171.02,+0.01015,+0.01388,+0.01864,-0.02664,0.24145,1.0000,1,0,1,+0.01592,-0.02112,1.0000,-0.582,0,1.0000,1,0,+0.000,-0.582,-0.582,-0.00051,-12.377,-0.00000,+0.00,+0.00000,1,+0.05173,-0.08214,0.11865,-0.450,0,32.1,32.1
3.750476,0,0,0.299682,0.299682,0.2750,+0.02468,0,0,0.0000,1,1,+0.00400,-0.02492,0.26840,175.51,+0.00913,+0.01309,+0.01981,-0.02636,0.24592,1.0000,1,0,1,+0.02171,-0.02940,1.0000,-0.523,0,1.0000,1,0,+0.000,-0.523,-0.523,-0.00015,-12.377,-0.00000,+0.00,+0.00000,1,+0.05079,-0.07101,0.16026,-0.481,0,32.1,32.1
3.795019,0,0,0.272956,0.264794,0.2750,-0.01021,0,0,0.0000,1,1,+0.00651,+0.11833,0.22906,201.30,+0.00865,+0.01228,+0.01815,-0.00000,0.24285,1.0000,1,0,1,+0.02684,-0.03664,1.0000,-0.496,0,1.0000,1,0,+0.000,-0.496,-0.496,+0.00004,-12.377,-0.00000,+0.00,+0.00000,1,+0.04991,-0.06916,0.15201,-0.500,0,32.1,32.1
3.837046,0,0,0.247740,0.240004,0.2750,-0.03500,0,0,0.0000,1,1,+0.00384,+0.12823,0.23857,203.08,+0.00782,+0.01151,+0.01845,+0.02227,0.24211,1.0000,1,0,0,+0.02684,-0.03664,1.0000,-0.448,0,1.0000,1,0,+0.000,-0.448,-0.448,+0.00028,-12.377,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.11455,-0.510,0,32.1,32.1
3.880672,0,0,0.265859,0.265859,0.2750,-0.00914,0,0,0.0000,1,1,-0.00810,-0.07296,0.31793,166.87,+0.00497,+0.01034,+0.02685,+0.00521,0.25568,1.0000,1,0,0,+0.02684,-0.03664,1.0000,-0.285,0,1.0000,1,0,+0.000,-0.285,-0.285,+0.00076,-12.591,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.08840,-0.460,0,32.1,32.1
3.927389,0,0,0.287230,0.287230,0.2750,+0.01223,0,0,0.0000,1,1,-0.00798,-0.08390,0.33615,164.90,+0.00252,+0.00886,+0.03170,-0.01166,0.27092,1.0000,1,0,0,+0.02684,-0.03664,1.0000,-0.144,0,1.0000,1,0,+0.000,-0.144,-0.144,+0.00131,-12.651,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.06154,-0.448,0,32.1,32.1
3.980686,0,0,0.305114,0.305114,0.2750,+0.03011,0,0,0.0000,1,1,-0.01662,-0.09480,0.37367,162.94,-0.00151,+0.00668,+0.04092,-0.02915,0.29254,1.0000,1,0,0,+0.02684,-0.03664,1.0000,+0.087,0,1.0000,1,0,+0.000,+0.087,+0.087,+0.00205,-12.884,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05065,-0.391,0,32.1,32.1
4.037139,0,0,0.317988,0.317988,0.2750,+0.04299,0,0,0.0000,1,1,-0.02318,-0.10311,0.39456,161.44,-0.00628,+0.00382,+0.05052,-0.04543,0.31500,1.0000,1,0,0,+0.02684,-0.03664,1.0000,+0.360,0,1.0000,1,0,+0.000,+0.360,+0.360,+0.00268,-13.058,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05441,-0.270,0,32.1,32.1
4.091858,1,0,0.328568,0.328568,0.2750,+0.05357,0,0,0.0000,1,1,-0.03380,-0.11987,0.43748,158.42,-0.01219,+0.00038,+0.06288,-0.06142,0.34131,1.0000,1,0,0,+0.02684,-0.03664,1.0000,+0.699,0,1.0000,1,0,+0.000,+0.699,+0.699,+0.00367,-13.085,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03035,-0.166,0,23.3,23.3
