t,seg,active_gate,thrust,base_thrust,vtrim,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,steer,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
16.6043,3,1,0.2391,0.2750,-0.03591,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.502,0,212.3,0.0
16.6088,3,1,0.2391,0.2750,-0.03589,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.502,0,212.3,0.0
16.6136,3,1,0.2391,0.2750,-0.03587,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.502,0,212.3,0.0
16.6183,3,1,0.2391,0.2750,-0.03586,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.502,0,212.3,0.0
16.6230,3,1,0.2392,0.2750,-0.03584,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.6281,3,1,0.2392,0.2750,-0.03582,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.6326,3,1,0.2392,0.2750,-0.03580,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.6368,3,1,0.2392,0.2750,-0.03578,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.6419,3,1,0.2392,0.2750,-0.03576,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.6466,3,1,0.2393,0.2750,-0.03575,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.6509,3,1,0.2393,0.2750,-0.03573,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.6554,3,1,0.2393,0.2750,-0.03571,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.6599,3,1,0.2393,0.2750,-0.03569,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.6646,3,1,0.2393,0.2750,-0.03568,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.6716,3,1,0.2393,0.2750,-0.03565,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.6763,3,1,0.2394,0.2750,-0.03563,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.6809,3,1,0.2394,0.2750,-0.03562,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.6855,3,1,0.2394,0.2750,-0.03560,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.6902,3,1,0.2394,0.2750,-0.03558,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.6952,3,1,0.2394,0.2750,-0.03556,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7001,3,1,0.2395,0.2750,-0.03554,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7047,3,1,0.2395,0.2750,-0.03553,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7093,3,1,0.2395,0.2750,-0.03551,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7139,3,1,0.2395,0.2750,-0.03549,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7187,3,1,0.2395,0.2750,-0.03548,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7232,3,1,0.2395,0.2750,-0.03546,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7276,3,1,0.2396,0.2750,-0.03544,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7324,3,1,0.2396,0.2750,-0.03543,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7369,3,1,0.2396,0.2750,-0.03541,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7414,3,1,0.2396,0.2750,-0.03539,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7463,3,1,0.2396,0.2750,-0.03538,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7508,3,1,0.2396,0.2750,-0.03536,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7551,3,1,0.2397,0.2750,-0.03534,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7596,3,1,0.2397,0.2750,-0.03533,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7640,3,1,0.2397,0.2750,-0.03531,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7689,3,1,0.2397,0.2750,-0.03530,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7737,3,1,0.2397,0.2750,-0.03528,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7786,3,1,0.2397,0.2750,-0.03526,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7841,3,1,0.2398,0.2750,-0.03524,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7891,3,1,0.2398,0.2750,-0.03523,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7935,3,1,0.2398,0.2750,-0.03521,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.7983,3,1,0.2398,0.2750,-0.03519,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.8048,3,1,0.2398,0.2750,-0.03517,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.8097,3,1,0.2398,0.2750,-0.03515,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.8142,3,1,0.2399,0.2750,-0.03514,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.8195,3,1,0.2399,0.2750,-0.03512,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.8242,3,1,0.2399,0.2750,-0.03510,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.8350,3,1,0.2399,0.2750,-0.03507,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.8401,3,1,0.2399,0.2750,-0.03505,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.501,0,212.3,0.0
16.8455,3,1,0.2400,0.2750,-0.03503,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.8513,3,1,0.2400,0.2750,-0.03501,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.8560,3,1,0.2400,0.2750,-0.03500,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.8634,3,1,0.2400,0.2750,-0.03497,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.8685,3,1,0.2400,0.2750,-0.03496,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.8731,3,1,0.2401,0.2750,-0.03494,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.8776,3,1,0.2401,0.2750,-0.03493,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.8820,3,1,0.2401,0.2750,-0.03491,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.8865,3,1,0.2401,0.2750,-0.03490,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.8912,3,1,0.2401,0.2750,-0.03488,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.8955,3,1,0.2401,0.2750,-0.03487,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.8999,3,1,0.2401,0.2750,-0.03485,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9044,3,1,0.2402,0.2750,-0.03484,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9090,3,1,0.2402,0.2750,-0.03482,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9139,3,1,0.2402,0.2750,-0.03481,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9184,3,1,0.2402,0.2750,-0.03479,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9235,3,1,0.2402,0.2750,-0.03478,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9281,3,1,0.2402,0.2750,-0.03476,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9327,3,1,0.2403,0.2750,-0.03475,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9375,3,1,0.2403,0.2750,-0.03473,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9421,3,1,0.2403,0.2750,-0.03472,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9467,3,1,0.2403,0.2750,-0.03470,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9515,3,1,0.2403,0.2750,-0.03469,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9563,3,1,0.2403,0.2750,-0.03467,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9613,3,1,0.2403,0.2750,-0.03466,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9661,3,1,0.2404,0.2750,-0.03464,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9710,3,1,0.2404,0.2750,-0.03463,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9757,3,1,0.2404,0.2750,-0.03461,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9803,3,1,0.2404,0.2750,-0.03460,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9847,3,1,0.2404,0.2750,-0.03459,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9893,3,1,0.2404,0.2750,-0.03457,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
16.9962,3,1,0.2404,0.2750,-0.03455,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0009,3,1,0.2405,0.2750,-0.03454,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0058,3,1,0.2405,0.2750,-0.03452,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0107,3,1,0.2405,0.2750,-0.03451,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0157,3,1,0.2405,0.2750,-0.03449,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0208,3,1,0.2405,0.2750,-0.03448,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0255,3,1,0.2405,0.2750,-0.03446,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0300,3,1,0.2406,0.2750,-0.03445,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0354,3,1,0.2406,0.2750,-0.03443,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0407,3,1,0.2406,0.2750,-0.03442,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0451,3,1,0.2406,0.2750,-0.03441,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0497,3,1,0.2406,0.2750,-0.03439,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0546,3,1,0.2406,0.2750,-0.03438,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0592,3,1,0.2406,0.2750,-0.03436,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0639,3,1,0.2406,0.2750,-0.03435,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0685,3,1,0.2407,0.2750,-0.03434,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0730,3,1,0.2407,0.2750,-0.03432,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0775,3,1,0.2407,0.2750,-0.03431,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0822,3,1,0.2407,0.2750,-0.03430,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0870,3,1,0.2407,0.2750,-0.03428,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0916,3,1,0.2407,0.2750,-0.03427,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.0971,3,1,0.2407,0.2750,-0.03426,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.1017,3,1,0.2408,0.2750,-0.03424,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.1066,3,1,0.2408,0.2750,-0.03423,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.1111,3,1,0.2408,0.2750,-0.03422,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.1158,3,1,0.2408,0.2750,-0.03420,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.1205,3,1,0.2408,0.2750,-0.03419,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.1250,3,1,0.2408,0.2750,-0.03418,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.1296,3,1,0.2408,0.2750,-0.03416,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.1340,3,1,0.2408,0.2750,-0.03415,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.1386,3,1,0.2409,0.2750,-0.03414,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.1431,3,1,0.2409,0.2750,-0.03413,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.1478,3,1,0.2409,0.2750,-0.03411,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.1521,3,1,0.2409,0.2750,-0.03410,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.1566,3,1,0.2409,0.2750,-0.03409,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
17.1614,3,1,0.2409,0.2750,-0.03408,0,1,+0.47959,+0.19501,0.03889,215.10,0,+0.000,+0.00000,-19.706,-0.00005,-17.80,+0.00000,0,+0.00000,+0.00000,0.00000,-6.500,0,212.3,0.0
