t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,tube_solid,rail_on,u_tube_f,curv_f,rail_k,rail_deg,gate_fine_deg,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
1.555739,0,0,0.275924,0.275924,0.2750,+0.00092,0,0,0.0000,1,1,+0.05317,-0.02406,0.09655,175.67,+0.04554,+0.03909,+0.00000,-0.01630,0.09071,1.0000,1,0,0,1,-0.03477,+0.02300,0.4461,+1.334,+0.000,0,0,+0.000,+1.334,+1.334,+0.00112,-3.746,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01031,+1.060,0,34.9,33.9
1.587139,0,0,0.277459,0.277459,0.2750,+0.00246,0,0,0.0000,1,1,+0.05317,-0.02406,0.09655,175.67,+0.04657,+0.04010,+0.00000,-0.01735,0.09150,1.0000,1,0,0,1,-0.03266,+0.02160,0.4189,+1.252,+0.000,0,0,+0.000,+1.252,+1.252,+0.00122,-3.967,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01031,+0.957,0,34.9,33.9
1.619485,0,0,0.279335,0.279335,0.2750,+0.00433,0,0,0.0000,1,1,+0.05600,-0.02800,0.10046,174.96,+0.04788,+0.04119,+0.00000,-0.01883,0.09275,1.0000,1,0,0,1,-0.03061,+0.02024,0.3927,+1.174,+0.000,0,0,+0.000,+1.174,+1.174,+0.00111,-4.028,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01024,+0.906,0,34.9,33.9
1.650406,0,0,0.280696,0.280696,0.2750,+0.00570,0,0,0.0000,1,1,+0.05801,-0.02808,0.10153,174.95,+0.04924,+0.04226,+0.00000,-0.02007,0.09392,1.0000,1,0,0,1,-0.02878,+0.01903,0.3691,+1.104,+0.000,0,0,+0.000,+1.104,+1.104,+0.00096,-4.079,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01014,+0.869,0,34.9,33.9
1.680218,0,0,0.281669,0.281669,0.2750,+0.00667,0,0,0.0000,1,1,+0.05801,-0.02808,0.10153,174.95,+0.05038,+0.04332,+0.00000,-0.02111,0.09491,1.0000,1,0,0,1,-0.02711,+0.01793,0.3478,+1.040,+0.000,0,0,+0.000,+1.040,+1.040,+0.00086,-4.156,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01014,+0.829,0,34.9,33.9
1.707784,0,0,0.282365,0.282365,0.2750,+0.00737,0,0,0.0000,1,1,+0.06026,-0.02829,0.10334,174.91,+0.05157,+0.04432,+0.00000,-0.02198,0.09593,1.0000,1,0,0,1,-0.02566,+0.01697,0.3291,+0.984,+0.000,0,0,+0.000,+0.984,+0.984,+0.00090,-4.272,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01034,+0.765,0,34.9,33.9
1.739207,0,0,0.282946,0.282946,0.2750,+0.00795,0,0,0.0000,1,1,+0.06058,-0.02853,0.10319,174.86,+0.05280,+0.04547,+0.00000,-0.02287,0.09692,1.0000,1,0,0,1,-0.02409,+0.01593,0.3091,+0.924,+0.000,0,0,+0.000,+0.924,+0.924,+0.00084,-4.360,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01035,+0.720,0,34.9,33.9
1.768109,0,0,0.283457,0.283457,0.2750,+0.00846,0,0,0.0000,1,1,+0.06343,-0.02952,0.10393,174.69,+0.05414,+0.04656,+0.00000,-0.02371,0.09780,1.0000,1,0,0,1,-0.02274,+0.01504,0.2917,+0.872,+0.000,0,0,+0.000,+0.872,+0.872,+0.00080,-4.421,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01101,+0.678,0,34.9,33.9
1.798173,0,0,0.283781,0.283781,0.2750,+0.00878,0,0,0.0000,1,1,+0.06502,-0.02944,0.10497,174.70,+0.05556,+0.04774,+0.00000,-0.02446,0.09874,1.0000,1,0,0,1,-0.02141,+0.01416,0.2747,+0.821,+0.000,0,0,+0.000,+0.821,+0.821,+0.00073,-4.499,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01102,+0.642,0,34.9,33.9
1.826563,0,0,0.283875,0.283875,0.2750,+0.00887,0,0,0.0000,1,1,+0.06611,-0.02894,0.10599,174.79,+0.05687,+0.04887,+0.00000,-0.02502,0.09964,1.0000,1,0,0,1,-0.02023,+0.01338,0.2595,+0.776,+0.000,0,0,+0.000,+0.776,+0.776,+0.00088,-4.693,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01121,+0.565,0,34.9,33.9
1.853741,0,0,0.283883,0.283883,0.2750,+0.00888,0,0,0.0000,1,1,+0.06611,-0.02894,0.10599,174.79,+0.05798,+0.04996,+0.00000,-0.02549,0.10040,1.0000,1,0,0,1,-0.01916,+0.01267,0.2458,+0.735,+0.000,1,0,+0.000,+0.735,+0.735,+0.00088,-4.792,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01121,+0.524,0,34.9,33.9
1.882602,0,0,0.284043,0.284043,0.2750,+0.00904,0,0,0.0000,1,1,+0.06750,-0.03033,0.10744,174.54,+0.05918,+0.05113,+0.00000,-0.02610,0.10129,1.0000,1,0,0,1,-0.01809,+0.01196,0.2320,+0.694,+0.000,1,0,+0.000,+0.694,+0.694,+0.00081,-4.856,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01145,+0.499,0,34.9,33.9
1.914427,0,0,0.283947,0.283947,0.2750,+0.00895,0,0,0.0000,1,1,+0.06918,-0.02946,0.10773,174.70,+0.06055,+0.05242,+0.00000,-0.02656,0.10217,1.0000,1,0,0,1,-0.01697,+0.01122,0.2177,+0.651,+0.000,1,0,+0.000,+0.651,+0.651,+0.00081,-4.987,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01150,+0.455,0,34.9,33.9
1.945440,0,0,0.283926,0.283926,0.2750,+0.00893,0,0,0.0000,1,1,+0.07075,-0.03022,0.10901,174.56,+0.06192,+0.05369,+0.00000,-0.02705,0.10309,1.0000,1,0,0,1,-0.01595,+0.01055,0.2046,+0.612,+0.000,1,0,+0.000,+0.612,+0.612,+0.00078,-5.092,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01161,+0.423,0,34.9,33.9
1.974494,0,0,0.283818,0.283818,0.2750,+0.00882,0,0,0.0000,1,1,+0.07356,-0.03004,0.11041,174.59,+0.06340,+0.05493,+0.00000,-0.02743,0.10402,1.0000,1,0,0,1,-0.01505,+0.00995,0.1930,+0.577,+0.000,1,0,+0.000,+0.577,+0.577,+0.00070,-5.150,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01179,+0.409,0,34.9,33.9
2.003890,0,0,0.283665,0.283665,0.2750,+0.00866,0,0,0.0000,1,1,+0.07369,-0.03002,0.10999,174.60,+0.06472,+0.05618,+0.00000,-0.02776,0.10478,1.0000,1,0,0,1,-0.01419,+0.00938,0.1820,+0.544,+0.000,1,0,+0.000,+0.544,+0.544,+0.00064,-5.227,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01181,+0.389,0,34.9,33.9
2.035752,0,0,0.283412,0.283412,0.2750,+0.00841,0,0,0.0000,1,1,+0.07680,-0.02969,0.11097,174.66,+0.06638,+0.05758,+0.00000,-0.02803,0.10564,1.0000,1,0,0,1,-0.01331,+0.00881,0.1708,+0.511,+0.000,1,0,+0.000,+0.511,+0.511,+0.00063,-5.346,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01239,+0.358,0,34.0,34.0
2.066386,0,0,0.282924,0.282924,0.2750,+0.00792,0,0,0.0000,1,1,+0.07919,-0.02823,0.11208,174.92,+0.06808,+0.05898,+0.00000,-0.02805,0.10649,1.0000,1,0,0,1,-0.01252,+0.00828,0.1606,+0.480,+0.000,1,0,+0.000,+0.480,+0.480,+0.00091,-5.630,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01267,+0.264,0,34.0,34.0
2.096682,0,0,0.282464,0.282464,0.2750,+0.00746,0,0,0.0000,1,1,+0.08168,-0.02801,0.11263,174.96,+0.06987,+0.06041,+0.00000,-0.02805,0.10730,1.0000,1,0,0,1,-0.01179,+0.00779,0.1512,+0.452,+0.000,1,0,+0.000,+0.452,+0.452,+0.00096,-5.778,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01321,+0.224,0,34.0,34.0
2.126040,0,0,0.282010,0.282010,0.2750,+0.00701,0,0,0.0000,1,1,+0.08283,-0.02759,0.11331,175.03,+0.07153,+0.06183,+0.00000,-0.02799,0.10807,1.0000,1,0,0,1,-0.01111,+0.00735,0.1426,+0.426,+0.000,1,0,+0.000,+0.426,+0.426,+0.00089,-5.856,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01551,+0.214,0,34.0,34.0
2.156647,0,0,0.281722,0.281722,0.2750,+0.00672,0,0,0.0000,1,1,+0.08523,-0.02828,0.11560,174.91,+0.07335,+0.06336,+0.00000,-0.02803,0.10907,1.0000,1,0,0,1,-0.01045,+0.00691,0.1341,+0.401,+0.000,1,0,+0.000,+0.401,+0.401,+0.00086,-5.988,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03809,+0.192,0,34.0,34.0
2.187659,0,0,0.280999,0.280999,0.2750,+0.00600,0,0,0.0000,1,1,+0.08725,-0.02549,0.11547,175.41,+0.07521,+0.06495,+0.00000,-0.02769,0.10993,1.0000,1,0,0,1,-0.00983,+0.00650,0.1260,+0.377,+0.000,1,0,+0.000,+0.377,+0.377,+0.00093,-6.169,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05130,+0.154,0,34.0,34.0
2.215917,0,0,0.280463,0.280463,0.2750,+0.00546,0,0,0.0000,1,1,+0.08725,-0.02549,0.11547,175.41,+0.07670,+0.06641,+0.00000,-0.02741,0.11061,1.0000,1,0,0,1,-0.00929,+0.00614,0.1191,+0.356,+0.000,1,0,+0.000,+0.356,+0.356,+0.00088,-6.262,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05130,+0.145,0,34.0,34.0
2.246626,0,0,0.280273,0.280273,0.2750,+0.00527,0,0,0.0000,1,1,+0.09028,-0.02713,0.11640,175.12,+0.07851,+0.06802,+0.00000,-0.02738,0.11138,1.0000,1,0,0,1,-0.00873,+0.00578,0.1120,+0.335,+0.000,1,0,+0.000,+0.335,+0.335,+0.00085,-6.373,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.06462,+0.129,0,34.0,34.0
2.273882,0,0,0.279680,0.279680,0.2750,+0.00468,0,0,0.0000,1,1,+0.09277,-0.02416,0.11746,175.65,+0.08022,+0.06948,+0.00000,-0.02699,0.11211,1.0000,1,0,0,1,-0.00827,+0.00547,0.1061,+0.317,+0.000,1,0,+0.000,+0.317,+0.317,+0.00089,-6.537,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.08501,+0.103,0,34.0,34.0
2.302623,0,0,0.278973,0.278973,0.2750,+0.00397,0,0,0.0000,1,1,+0.09403,-0.02279,0.11824,175.90,+0.08196,+0.07105,+0.00000,-0.02646,0.11288,1.0000,1,0,0,1,-0.00781,+0.00516,0.1002,+0.299,+0.000,1,0,+0.000,+0.299,+0.299,+0.00099,-6.708,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.08583,+0.063,0,34.0,34.0
2.330778,0,0,0.277619,0.277619,0.2750,+0.00262,0,0,0.0000,1,1,+0.09529,-0.01752,0.11863,176.85,+0.08360,+0.07260,+0.00000,-0.02536,0.11359,1.0000,1,0,0,1,-0.00738,+0.00488,0.0947,+0.283,+0.000,1,0,+0.000,+0.283,+0.283,+0.00101,-6.862,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.08374,+0.042,0,34.0,34.0
2.359106,0,0,0.275893,0.275893,0.2750,+0.00089,0,0,0.0000,1,1,+0.09666,-0.01312,0.11746,177.64,+0.08522,+0.07416,+0.00000,-0.02384,0.11407,1.0000,1,0,0,1,-0.00697,+0.00461,0.0895,+0.267,+0.000,1,0,+0.000,+0.267,+0.267,+0.00089,-6.926,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.08110,+0.053,0,34.0,34.0
2.390155,0,0,0.274497,0.274497,0.2750,-0.00050,0,0,0.0000,1,1,+0.09666,-0.01312,0.11746,177.64,+0.08676,+0.07586,+0.00000,-0.02240,0.11453,1.0000,1,0,0,1,-0.00655,+0.00433,0.0841,+0.251,+0.000,1,0,+0.000,+0.251,+0.251,+0.00100,-7.115,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.08110,+0.012,0,34.0,34.0
2.416864,0,0,0.273291,0.273291,0.2750,-0.00171,0,0,0.0000,1,1,+0.09832,-0.01106,0.11837,178.01,+0.08812,+0.07730,+0.00000,-0.02107,0.11498,1.0000,1,0,0,1,-0.00621,+0.00411,0.0797,+0.238,+0.000,1,0,+0.000,+0.238,+0.238,+0.00095,-7.220,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.08067,+0.011,0,34.0,34.0
2.451565,0,0,0.272344,0.272344,0.2750,-0.00266,0,0,0.0000,1,1,+0.09951,-0.01169,0.11915,177.90,+0.08980,+0.07915,+0.00000,-0.01968,0.11560,1.0000,1,0,0,1,-0.00580,+0.00383,0.0744,+0.222,+0.000,1,0,+0.000,+0.222,+0.222,+0.00128,-7.544,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.07473,-0.081,0,34.0,34.0
2.483152,0,0,0.271920,0.271920,0.2750,-0.00308,0,0,0.0000,1,1,+0.10406,-0.01249,0.12134,177.75,+0.09175,+0.08087,+0.00000,-0.01870,0.11638,1.0000,1,0,0,1,-0.00544,+0.00360,0.0698,+0.209,+0.000,1,0,+0.000,+0.209,+0.209,+0.00130,-7.732,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.06051,-0.101,0,34.0,34.0
2.514176,0,0,0.271865,0.271865,0.2750,-0.00314,0,0,0.0000,1,1,+0.10689,-0.01348,0.12273,177.57,+0.09378,+0.08260,+0.00000,-0.01800,0.11723,1.0000,1,0,0,1,-0.00511,+0.00338,0.0656,+0.196,+0.000,1,0,+0.000,+0.196,+0.196,+0.00126,-7.864,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05329,-0.107,0,34.0,34.0
2.544075,0,0,0.271816,0.271816,0.2750,-0.00318,0,0,0.0000,1,1,+0.10999,-0.01287,0.12398,177.68,+0.09589,+0.08433,+0.00000,-0.01733,0.11811,1.0000,1,0,0,1,-0.00482,+0.00319,0.0618,+0.185,+0.000,1,0,+0.000,+0.185,+0.185,+0.00151,-8.153,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.05021,-0.176,0,34.0,34.0
2.574340,0,0,0.271732,0.271732,0.2750,-0.00327,0,0,0.0000,1,1,+0.11393,-0.01204,0.12472,177.83,+0.09826,+0.08616,+0.00000,-0.01663,0.11898,1.0000,1,0,0,1,-0.00453,+0.00300,0.0582,+0.174,+0.000,1,0,+0.000,+0.174,+0.174,+0.00147,-8.273,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.04396,-0.177,0,34.0,34.0
2.603257,0,0,0.272364,0.272364,0.2750,-0.00264,0,0,0.0000,1,1,+0.12015,-0.01590,0.12754,177.14,+0.10103,+0.08804,+0.00000,-0.01654,0.12006,1.0000,1,0,0,1,-0.00428,+0.00283,0.0549,+0.164,+0.000,1,0,+0.000,+0.164,+0.164,+0.00133,-8.385,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03711,-0.157,0,34.0,34.0
2.632152,0,0,0.272943,0.272943,0.2750,-0.00206,0,0,0.0000,1,1,+0.12555,-0.01599,0.13100,177.12,+0.10412,+0.09007,+0.00000,-0.01647,0.12144,1.0000,1,0,0,1,-0.00404,+0.00267,0.0518,+0.155,+0.000,1,0,+0.000,+0.155,+0.155,+0.00130,-8.504,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03295,-0.160,0,34.0,34.0
2.662207,0,0,0.273588,0.273588,0.2750,-0.00141,0,0,0.0000,1,1,+0.13256,-0.01667,0.13356,177.00,+0.10784,+0.09239,+0.00000,-0.01650,0.12302,1.0000,1,0,0,1,-0.00380,+0.00252,0.0488,+0.146,+0.000,1,0,+0.000,+0.146,+0.146,+0.00105,-8.530,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.03005,-0.110,0,34.0,34.0
2.696193,0,0,0.274257,0.274257,0.2750,-0.00074,0,0,0.0000,1,1,+0.13983,-0.01695,0.13800,176.95,+0.11248,+0.09531,+0.00000,-0.01656,0.12520,1.0000,1,0,0,1,-0.00355,+0.00235,0.0456,+0.136,+0.000,1,0,+0.000,+0.136,+0.136,+0.00113,-8.711,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02784,-0.136,0,34.0,34.0
2.725846,0,0,0.274830,0.274830,0.2750,-0.00017,0,0,0.0000,1,1,+0.14482,-0.01740,0.14011,176.87,+0.11666,+0.09807,+0.00000,-0.01667,0.12712,1.0000,1,0,0,1,-0.00335,+0.00221,0.0430,+0.128,+0.000,1,0,+0.000,+0.128,+0.128,+0.00110,-8.836,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02697,-0.136,0,34.0,34.0
2.758002,0,0,0.275348,0.275348,0.2750,+0.00035,0,0,0.0000,1,1,+0.14482,-0.01740,0.14011,176.87,+0.12056,+0.10118,+0.00000,-0.01677,0.12892,1.0000,1,0,0,1,-0.00314,+0.00208,0.0403,+0.120,+0.000,1,0,+0.000,+0.120,+0.120,+0.00117,-8.994,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02697,-0.159,0,34.0,34.0
2.788598,0,0,0.275505,0.275505,0.2750,+0.00051,0,0,0.0000,1,1,+0.15807,-0.01585,0.14688,177.15,+0.12554,+0.10441,+0.00000,-0.01665,0.13130,1.0000,1,0,0,1,-0.00295,+0.00195,0.0379,+0.113,+0.000,1,0,+0.000,+0.113,+0.113,+0.00122,-9.118,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02513,-0.179,0,34.0,34.0
2.818251,0,0,0.275486,0.275486,0.2750,+0.00049,0,0,0.0000,1,1,+0.16459,-0.01480,0.14876,177.34,+0.13058,+0.10779,+0.00000,-0.01641,0.13356,1.0000,1,0,0,1,-0.00278,+0.00184,0.0357,+0.107,+0.000,1,0,+0.000,+0.107,+0.107,+0.00127,-9.263,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02475,-0.196,0,34.0,34.0
2.851534,0,0,0.275508,0.275508,0.2750,+0.00051,0,0,0.0000,1,1,+0.16459,-0.01480,0.14876,177.34,+0.13543,+0.11174,+0.00000,-0.01618,0.13573,1.0000,1,0,0,1,-0.00260,+0.00172,0.0334,+0.100,+0.000,1,0,+0.000,+0.100,+0.100,+0.00123,-9.378,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02475,-0.196,0,34.0,34.0
2.882683,0,0,0.275274,0.275274,0.2750,+0.00027,0,0,0.0000,1,1,+0.17017,-0.01311,0.15113,177.64,+0.14011,+0.11556,+0.00000,-0.01577,0.13780,1.0000,1,0,0,1,-0.00245,+0.00162,0.0314,+0.094,+0.000,1,0,+0.000,+0.094,+0.094,+0.00127,-9.490,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02469,-0.210,0,34.0,34.0
2.914668,0,0,0.275122,0.275122,0.2750,+0.00012,0,0,0.0000,1,1,+0.17799,-0.01306,0.15546,177.65,+0.14534,+0.11966,+0.00000,-0.01539,0.14024,1.0000,1,0,0,1,-0.00230,+0.00152,0.0294,+0.088,+0.000,1,0,+0.000,+0.088,+0.088,+0.00129,-9.625,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02541,-0.222,0,34.0,34.0
2.946922,0,0,0.274691,0.274691,0.2750,-0.00031,0,0,0.0000,1,1,+0.18529,-0.01099,0.15811,178.02,+0.15088,+0.12400,+0.00000,-0.01478,0.14272,1.0000,1,0,0,1,-0.00215,+0.00142,0.0276,+0.083,+0.000,1,0,+0.000,+0.083,+0.083,+0.00132,-9.734,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02609,-0.235,0,34.0,34.0
2.977858,0,0,0.274231,0.274231,0.2750,-0.00077,0,0,0.0000,1,1,+0.19230,-0.00987,0.16092,178.22,+0.15643,+0.12834,+0.00000,-0.01412,0.14516,1.0000,1,0,0,1,-0.00202,+0.00134,0.0260,+0.078,+0.000,1,0,+0.000,+0.078,+0.078,+0.00129,-9.847,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02475,-0.233,0,34.0,34.0
3.008576,0,0,0.264672,0.264672,0.2750,-0.01033,0,0,0.0000,1,1,+0.18514,+0.04605,0.17985,188.29,+0.16025,+0.13259,+0.00000,-0.00611,0.14978,1.0000,1,0,0,1,-0.00190,+0.00126,0.0244,+0.073,+0.000,1,0,+0.000,+0.073,+0.073,+0.00131,-9.974,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02281,-0.241,0,34.0,34.0
3.037270,0,0,0.261466,0.261466,0.2750,-0.01353,0,0,0.0000,1,1,+0.20036,+0.02330,0.17769,184.19,+0.16529,+0.13670,+0.00000,-0.00242,0.15328,1.0000,1,0,0,1,-0.00180,+0.00119,0.0230,+0.069,+0.000,1,0,+0.000,+0.069,+0.069,+0.00137,-10.089,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.02043,-0.258,0,32.9,32.9
3.071428,0,0,0.259135,0.259135,0.2750,-0.01587,0,0,0.0000,1,1,+0.20946,+0.02194,0.18071,183.95,+0.17173,+0.14181,+0.00000,+0.00113,0.15728,1.0000,1,0,0,1,-0.00168,+0.00111,0.0215,+0.064,+0.000,1,0,+0.000,+0.064,+0.064,+0.00143,-10.281,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01773,-0.276,0,32.9,32.9
3.102452,0,0,0.257268,0.257268,0.2750,-0.01773,0,0,0.0000,1,1,+0.21579,+0.02495,0.18316,184.49,+0.17765,+0.14662,+0.00000,+0.00433,0.16076,1.0000,1,0,0,1,-0.00158,+0.00104,0.0202,+0.060,+0.000,1,0,+0.000,+0.060,+0.060,+0.00157,-10.530,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01617,-0.315,0,32.9,32.9
3.133723,0,0,0.255924,0.255924,0.2750,-0.01908,0,0,0.0000,1,1,+0.22674,+0.02607,0.18576,184.69,+0.18429,+0.15171,+0.00000,+0.00727,0.16414,1.0000,1,0,0,0,+0.00000,+0.00000,0.0190,+0.000,+0.000,1,0,+0.000,+0.000,+0.000,+0.00000,-10.696,+0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01418,-0.321,0,32.9,32.9
3.170198,0,0,0.255095,0.255095,0.2750,-0.01990,0,0,0.0000,1,1,+0.23553,+0.02640,0.19092,184.75,+0.19219,+0.15796,+0.00000,+0.01022,0.16827,1.0000,1,0,0,0,+0.00000,+0.00000,0.0177,+0.000,+0.000,1,0,+0.000,+0.000,+0.000,+0.00000,-10.987,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01182,-0.395,0,32.9,32.9
3.243887,0,0,0.254816,0.254816,0.2750,-0.02018,0,0,0.0000,1,1,+0.24469,+0.02821,0.19508,185.08,+0.20632,+0.17098,+0.00000,+0.01506,0.17549,1.0000,1,0,0,0,+0.00000,+0.00000,0.0152,+0.000,+0.000,1,0,+0.000,+0.000,+0.000,+0.00000,-11.395,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.01122,-0.443,0,32.9,32.9
3.278454,0,0,0.255204,0.255204,0.2750,-0.01980,0,0,0.0000,1,1,+0.26433,+0.02742,0.20359,184.94,+0.21487,+0.17745,+0.00000,+0.01688,0.17963,1.0000,1,0,0,0,+0.00000,+0.00000,0.0142,+0.000,+0.000,1,0,+0.000,+0.000,+0.000,+0.00000,-11.616,+0.00000,+0.00,+0.00000,1,+0.15337,+0.52434,0.01065,-0.482,0,32.9,32.9
3.319283,0,0,0.255954,0.255954,0.2750,-0.01905,0,0,0.0000,1,1,+0.28939,+0.02746,0.21045,184.94,+0.22750,+0.18593,+0.00000,+0.01868,0.18485,1.0000,1,0,0,0,+0.00000,+0.00000,0.0131,+0.000,+0.000,1,0,+0.000,+0.000,+0.000,+0.00000,-11.792,+0.00000,+0.00,+0.00000,1,+0.16519,+0.52937,0.01031,-0.524,0,32.9,32.9
3.357271,0,0,0.256821,0.256821,0.2750,-0.01818,0,0,0.0000,1,1,+0.28939,+0.02746,0.21045,184.94,+0.23738,+0.19415,+0.00000,+0.02008,0.18894,1.0000,1,0,0,0,+0.00000,+0.00000,0.0122,+0.000,+0.000,1,0,+0.000,+0.000,+0.000,+0.00000,-11.944,-0.00000,+0.00,+0.00000,1,+0.16519,+0.52937,0.01031,-0.549,0,32.9,32.9
3.389151,0,0,0.257773,0.257773,0.2750,-0.01723,0,0,0.0000,1,1,+0.30172,+0.02657,0.21617,184.78,+0.24623,+0.20131,+0.00000,+0.02097,0.19268,1.0000,1,0,0,0,+0.00000,+0.00000,0.0114,+0.000,+0.000,1,0,+0.000,+0.000,+0.000,+0.00000,-12.097,+0.00000,+0.00,+0.00000,1,+0.17625,+0.53249,0.01007,-0.587,0,32.9,32.9
3.423059,0,0,0.259157,0.259157,0.2750,-0.01584,0,0,0.0000,1,1,+0.32897,+0.02449,0.22587,184.41,+0.25822,+0.20956,+0.00000,+0.02148,0.19749,1.0000,1,0,0,0,+0.00000,+0.00000,0.0107,+0.000,+0.000,1,0,+0.000,+0.000,+0.000,+0.00000,-12.254,+0.00000,+0.00,+0.00000,1,+0.18660,+0.54982,0.01045,-0.637,0,32.9,32.9
3.456809,0,0,0.260415,0.260415,0.2750,-0.01459,0,0,0.0000,1,1,+0.32897,+0.02449,0.22587,184.41,+0.26844,+0.21806,+0.00000,+0.02191,0.20159,1.0000,1,0,0,0,+0.00000,+0.00000,0.0100,+0.000,+0.000,1,0,+0.000,+0.000,+0.000,+0.00000,-12.384,+0.00000,+0.00,+0.00000,1,+0.18660,+0.54982,0.01045,-0.666,0,32.9,32.9
3.494920,0,0,0.261874,0.261874,0.2750,-0.01313,0,0,0.0000,1,1,+0.36269,+0.02354,0.23863,184.24,+0.28352,+0.22854,+0.00000,+0.02217,0.20752,1.0000,1,0,0,0,+0.00000,+0.00000,0.0092,+0.000,+0.000,1,0,+0.000,+0.000,+0.000,+0.00000,-12.560,+0.00000,+0.00,+0.00000,1,+0.19539,+0.55875,0.01087,-0.727,0,32.9,32.9
3.528943,0,0,0.262679,0.262679,0.2750,-0.01232,0,0,0.0000,1,1,+0.37752,+0.02547,0.24482,184.58,+0.29719,+0.23852,+0.00000,+0.02265,0.21294,1.0000,1,0,0,0,+0.00000,+0.00000,0.0086,+0.000,+0.000,1,0,+0.000,+0.000,+0.000,+0.00000,-12.641,+0.00000,+0.00,+0.00000,1,+0.19864,+0.57827,0.01197,-0.742,0,32.9,32.9
3.565410,0,0,0.264129,0.264129,0.2750,-0.01087,0,0,0.0000,1,1,+0.39747,+0.02207,0.25178,183.97,+0.31265,+0.24995,+0.00000,+0.02256,0.21893,1.0000,1,0,0,0,+0.00000,+0.00000,0.0080,+0.000,+0.000,1,0,+0.000,+0.000,+0.000,+0.00000,-12.787,+0.00000,+0.00,+0.00000,1,+0.20597,+0.59319,0.01186,-0.792,0,32.9,32.9
